text,label
"dünden beri sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, bu yüzden sağ olun.",2
bir saattir internetim ışıklar yanmıyor. çünkü kimse ilgilenmedi.,0
Sistemde kayıtlı adresinizi teyit miyim?,1
KVKK kapsamında almam gerekiyor.,1
"Merhabalar Elif , fatura servisinden arıyorum. işlemi başlatıyorum.",1
sabahdan beri fiber hat çok yavaş. ancak gerçekten mağdur oldum.,0
bir saattir ev interneti hata veriyor. çünkü artık sabrım kalmadı.,0
sabahdan beri bağlantım ışıklar yanmıyor. ama böyle hizmet olmaz.,0
"iki sorun yaşıyordum. işlemi başlatıyorum, çünkü beklediğimden hızlı çözüldü.",2
"sabahdan beri sorun yaşıyordum. işlemi başlatıyorum, fakat sorunum çözüldü.",2
"iki gündür sorun yaşıyordum. sistemi kontrol ediyorum, ancak çok teşekkürler.",2
bir saattir wifi ışıklar yanmıyor. fakat gerçekten mağdur oldum.,0
Şu an hattınızda aktif arıza görünmüyor.,1
dünden beri internetim sürekli kopuyor. çünkü böyle olmaz.,0
"sabahdan beri sorun yaşiyordum. talebinizi ust birime iletiyorum, ama cok memnun kaldim.",2
"sabahdan beri sorun yaşıyordum. işlemi başlatıyorum, bu teşekkür ederim.",2
"Selamlar Ugur , teknik destekten ariyorum. sistemi kontrol ediyorum.",1
"Merhabalar Ceren efendim, teknik destekten arıyorum. kaydınızı oluşturuyorum.",1
sabahdan beri bağlantım hata veriyor. fakat kimse ilgilenmedi.,0
"dünden beri sorun yaşıyordum. talebinizi üst birime iletiyorum, ancak elinize sağlık.",2
sabahdan beri wifi çok yavaş. çünkü böyle hizmet olmaz.,0
"iki gündür sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, ancak sorunum çözüldü.",2
bir saattir ev interneti çok yavaş. ancak iptal etmeyi düşünüyorum.,0
bir saattir bağlantım sürekli kopuyor. fakat artık sabrım kalmadı.,0
"İyi çalışmalar Can Bey, teknik destekten arıyorum. kaydınızı oluşturuyorum.",1
iki gündür fiber hat çalışmıyor. bu yüzden iptal etmeyi düşünüyorum.,0
"iki gündür sorun yaşıyordum. işlemi başlatıyorum, ancak harika oldu.",2
"dünden beri sorun yaşıyordum. işlemi başlatıyorum, fakat elinize sağlık.",2
"Merhabalar Burcu Hanım, fatura servisinden arıyorum. sistemi kontrol ediyorum.",1
KVKK kapsamında onayınızı almam gerekiyor.,1
Şu an hattınızda aktif bir arıza görünmüyor.,1
"dünden beri sorun yaşıyordum. işlemi başlatıyorum, fakat beklediğimden hızlı çözüldü.",2
bir saattir modem ışıklar yanmıyor. bu yüzden gerçekten mağdur oldum.,0
sabahdan beri fiber hat çok yavaş. ancak iptal etmeyi düşünüyorum.,0
"dünden beri sorun yasıyordum. kaydınızı olusturuyorum, ama çok tesekkürler.",2
"bir saattir sorun yaşıyordum. kaydınızı oluşturuyorum, fakat sağ olun.",2
"İyi çalışmalar Ahmet Bey, teknik destekten arıyorum. talebinizi üst birime iletiyorum.",1
sabahdan beri wifi çalışmıyor. ancak artık sabrım kalmadı.,0
Sistemde kayıtlı adresinizi teyit edebilir miyim?,1
"dünden beri sorun yaşıyordum. kaydınızı oluşturuyorum, ancak sağ olun.",2
KVKK kapsamında onayınızı gerekiyor.,1
"sabahdan beri sorun yaşıyordum. kaydınızı oluşturuyorum, ama sağ olun.",2
"iki gündür sorun yaşıyordum. talebinizi üst birime iletiyorum, fakat çok memnun kaldım.",2
"dünden beri sorun yaşıyordum. kaydınızı oluşturuyorum, bu yüzden sorunum çözüldü.",2
"sabahdan beri sorun yaşıyordum. işlemi başlatıyorum, fakat teşekkür ederim.",2
"sabahdan beri sorun yasıyordum. adres bilgilerinizi teyit eder misiniz, ancak bekledigimden hızlı çözüldü.",2
bir saattir bağlantım çalışmıyor. ancak iptal düşünüyorum.,0
"sabahdan beri sorun yaşıyordum. işlemi başlatıyorum, ama harika oldu.",2
"dünden beri sorun yaşıyordum. sistemi kontrol ediyorum, ama sağ olun.",2
sabahdan beri bağlantım hata veriyor. ama gerçekten mağdur oldum.,0
iki gündür ev interneti çok yavaş. bu yüzden kimse ilgilenmedi.,0
Şu an hattınızda aktif bir arıza görünmüyor.,1
"Merhaba Elif efendim, teknik destekten arıyorum. talebinizi üst birime iletiyorum.",1
dünden beri bağlantım hata veriyor. ama artık sabrım kalmadı.,0
"bir saattir sorun yaşıyordum. kaydınızı oluşturuyorum, bu yüzden teşekkür ederim.",2
Sistemde kayıtlı adresinizi teyit edebilir miyim?,1
"iki gündür sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, ama elinize sağlık.",2
"dünden beri sorun yasiyordum. kaydinizi olusturuyorum, fakat beklediğimden hizli cözüldü.",2
"İşleminiz onay sürecindedir, lütfen hattan ayrılmayın.",1
iki gündür wifi sürekli kopuyor. çünkü iptal etmeyi düşünüyorum.,0
sabahdan beri modem sürekli kopuyor. çünkü gerçekten mağdur oldum.,0
"iki gündür sorun yaşıyordum. sistemi kontrol ediyorum, bu yüzden sorunum çözüldü.",2
"dünden beri sorun yaşıyordum. sistemi kontrol ediyorum, ancak beklediğimden hızlı çözüldü.",2
Sistemde kayıtlı adresinizi teyit edebilir miyim?,1
"Merhabalar Fatma Bey, teknik destekten arıyorum. sistemi kontrol ediyorum.",1
"iki gündür sorun yaşıyordum. kaydınızı oluşturuyorum, fakat sorunum çözüldü.",2
bir saattir wifi çok yavaş. ancak kimse ilgilenmedi.,0
"İşleminiz sürecindedir, lütfen hattan ayrılmayın.",1
bir saattir bağlantım çok yavaş. bu yüzden artık sabrım kalmadı.,0
"dünden beri sorun yaşıyordum. sistemi kontrol ediyorum, fakat sağ olun.",2
Şu an hattınızda aktif bir arıza gorunmuyor.,1
KVKK kapsamında onayınızı almam gerekiyor.,1
bir saattir ev interneti sürekli kopuyor. bu yüzden gerçekten mağdur oldum.,0
bir saattir bağlantım ışıklar yanmıyor. ama kimse ilgilenmedi.,0
"İyi günler Mert Bey, teknik destekten arıyorum. adres bilgilerinizi teyit eder misiniz.",1
iki gündür modem sürekli kopuyor. bu yüzden iptal etmeyi düşünüyorum.,0
"sabahdan beri sorun yaşıyordum. talebinizi ust birime iletiyorum, bu yuzden sağ olun.",2
dünden beri modem çalışmıyor. ama artık sabrım kalmadı.,0
"iki gündür sorun yaşiyordum. işlemi başlatiyorum, cünkü elinize saglik.",2
dünden beri internetim çok yavaş. çünkü iptal etmeyi düşünüyorum.,0
Şu an hattınızda aktif bir arıza görünmüyor.,1
"sabahdan beri sorun yaşiyordum. işlemi başlatiyorum, ancak harika oldu.",2
bir saattir fiber hat sürekli kopuyor. fakat böyle hizmet olmaz.,0
sabahdan beri fiber hat çok yavaş. bu yüzden gerçekten mağdur oldum.,0
"Günaydin Zeynep Bey, altyapi biriminden ariyorum. talebinizi üst birime iletiyorum.",1
sabahdan beri internetim sürekli kopuyor. ancak iptal etmeyi düşünüyorum.,0
"sabahdan beri sorun yaşıyordum. sistemi kontrol ediyorum, bu yüzden elinize sağlık.",2
"bir saattir sorun yaşıyordum. işlemi başlatıyorum, fakat sorunum çözüldü.",2
dünden beri internetim çalışmıyor. çünkü kimse ilgilenmedi.,0
"sabahdan beri sorun yaşıyordum. işlemi başlatıyorum, çünkü sağ olun.",2
"bir saattir sorun yaşıyordum. talebinizi üst birime iletiyorum, bu yüzden teşekkür ederim.",2
iki gündür modem ışıklar yanmıyor. fakat böyle hizmet olmaz.,0
"Merhabalar Can Hanım, teknik destekten arıyorum. işlemi başlatıyorum.",1
"sabahdan beri sorun yaşiyordum. kaydinizi oluşturuyorum, ancak bekledigimden hizli çozuldu.",2
bir saattir fiber hat ışıklar yanmıyor. çünkü gerçekten mağdur oldum.,0
"sabahdan beri sorun yaşıyordum. talebinizi ust birime iletiyorum, bu yuzden beklediğimden hızlı çozuldu.",2
"sabahdan beri sorun yaşıyordum. talebinizi üst birime iletiyorum, bu yüzden harika oldu.",2
sabahdan beri internetim çalışmıyor. ancak artık sabrım kalmadı.,0
sabahdan beri internetim ışıklar yanmıyor. ama böyle hizmet olmaz.,0
"İyi akşamlar Selin efendim, teknik destekten ariyorum. kaydinizi oluşturuyorum.",1
dünden beri wifi hata veriyor. ama gerçekten mağdur oldum.,0
"İşleminiz onay sürecindedir, lütfen hattan ayrılmayın.",1
"bir saattir sorun yaşıyordum. talebinizi üst birime iletiyorum, çünkü çok teşekkürler.",2
KVKK kapsamında onayınızı almam gerekiyor.,1
"iki gündür sorun yaşıyordum. talebinizi üst birime iletiyorum, bu yüzden teşekkür ederim.",2
"iki gündür sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, ancak harika oldu.",2
"Merhabalar Zeynep efendim, teknik destekten arıyorum. işlemi başlatıyorum.",1
"sabahdan beri sorun yaşıyordum. kaydınızı oluşturuyorum, bu yüzden teşekkür ederim.",2
"bir saattir sorun yaşıyordum. talebinizi üst birime iletiyorum, ancak harika oldu.",2
Sistemde kayitli adresinizi teyit edebilir miyim?,1
"İşleminiz onay sürecindedir, lütfen hattan ayrılmayın.",1
KVKK kapsamında onayınızı almam gerekiyor.,1
"iki gündür sorun yaşıyordum. işlemi başlatıyorum, bu yüzden elinize sağlık.",2
"dünden beri sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, bu yüzden elinize sağlık.",2
"sabahdan beri sorun sistemi kontrol ediyorum, çünkü teşekkür ederim.",2
"Günaydın Mehmet Hanım, müşteri hizmetlerinden arıyorum. sistemi kontrol ediyorum.",1
dünden beri fiber hat çalışmıyor. çünkü iptal etmeyi düşünüyorum.,0
"İşleminiz onay sürecindedir, lütfen hattan ayrılmayın.",1
iki gundur fiber hat ısıklar yanmıyor. ancak kimse ilgilenmedi.,0
sabahdan beri internetim cok yavas. fakat boyle hizmet olmaz.,0
"Selamlar Elif efendim, altyapı biriminden arıyorum. sistemi kontrol ediyorum.",1
"Merhabalar Mehmet Hanım, altyapı biriminden arıyorum. adres bilgilerinizi teyit eder misiniz.",1
"bir saattir sorun yaşıyordum. sistemi kontrol ediyorum, ama çok teşekkürler.",2
sabahdan beri internetim cok yavas. cunku artık sabrım kalmadı.,0
dünden beri wifi çalışmıyor. ama iptal etmeyi düşünüyorum.,0
"iki gundur sorun yasıyordum. kaydınızı olusturuyorum, bu yuzden sorunum çözuldu.",2
dünden beri fiber hat çalışmıyor. ancak gerçekten mağdur oldum.,0
sabahdan beri bağlantım sürekli kopuyor. bu yüzden böyle hizmet olmaz.,0
Şu an aktif bir arıza görünmüyor.,1
KVKK kapsamında onayınızı almam gerekiyor.,1
"Günaydın Ahmet efendim, teknik destekten arıyorum. kaydınızı oluşturuyorum.",1
sabahdan beri fiber hat çalışmıyor. ancak iptal etmeyi düşünüyorum.,0
"Merhaba Selin Hanım, teknik destekten arıyorum. kaydınızı oluşturuyorum.",1
sabahdan beri bağlantım çok yavaş. ancak artık sabrım kalmadı.,0
bir saattir wifi sürekli kopuyor. bu yüzden gerçekten mağdur oldum.,0
"sabahdan beri sorun yaşıyordum. talebinizi üst birime iletiyorum, bu yüzden beklediğimden hızlı çözüldü.",2
Sistemde kayıtlı adresinizi teyit edebilir miyim?,1
"dünden beri sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, bu yüzden çok memnun kaldım.",2
"İyi günler Can , servisinden arıyorum. adres bilgilerinizi teyit eder misiniz.",1
"Merhabalar Burcu efendim, fatura servisinden ariyorum. işlemi başlatiyorum.",1
"bir saattir sorun yaşıyordum. sistemi kontrol ediyorum, çünkü beklediğimden hızlı çözüldü.",2
"İyi akşamlar Can , müşteri hizmetlerinden arıyorum. işlemi başlatıyorum.",1
"iki gündür sorun yaşıyordum. işlemi başlatıyorum, çünkü beklediğimden hızlı çözüldü.",2
"İşleminiz onay sürecindedir, lütfen hattan ayrılmayın.",1
dünden beri fiber hat hata veriyor. bu yüzden kimse ilgilenmedi.,0
"bir saattir sorun yasıyordum. kaydınızı olusturuyorum, çünkü beklediğimden hızlı çozüldü.",2
"sabahdan beri sorun yasiyordum. sistemi kontrol ediyorum, ama tesekkür ederim.",2
"İşleminiz onay sürecindedir, lütfen hattan ayrılmayın.",1
dünden beri internetim sürekli kopuyor. fakat kimse ilgilenmedi.,0
"gündür sorun yaşıyordum. işlemi başlatıyorum, ama çok memnun kaldım.",2
Şu an hattınızda aktif bir arıza görünmüyor.,1
bir saattir internetim çalismiyor. ancak gerçekten mağdur oldum.,0
"İyi günler Hanım, müşteri hizmetlerinden arıyorum. işlemi başlatıyorum.",1
bir saattir fiber hat çok yavaş. böyle hizmet olmaz.,0
iki gündür internetim ışıklar yanmıyor. ama böyle hizmet olmaz.,0
"dünden beri sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, ama beklediğimden hızlı çözüldü.",2
dünden beri ev interneti çalışmıyor. bu yüzden artık sabrım kalmadı.,0
bir saattir internetim sürekli kopuyor. çünkü iptal etmeyi düşünüyorum.,0
KVKK kapsamında onayınızı almam gerekiyor.,1
"İşleminiz onay sürecindedir, lütfen hattan ayrılmayın.",1
"iki gündür sorun yaşıyordum. kaydınızı oluşturuyorum, fakat çok teşekkürler.",2
"dünden beri sorun yaşıyordum. işlemi başlatıyorum, ancak elinize sağlık.",2
iki gündür internetim sürekli kopuyor. bu yüzden böyle hizmet olmaz.,0
sabahdan beri fiber hat çok yavaş. ama kimse ilgilenmedi.,0
Şu an hattınızda aktif bir arıza görünmüyor.,1
"bir saattir sorun yaşıyordum. kaydınızı oluşturuyorum, ancak elinize sağlık.",2
"dünden beri sorun yaşıyordum. kaydınızı oluşturuyorum, ancak beklediğimden hızlı çözüldü.",2
"sabahdan beri sorun yaşıyordum. talebinizi üst birime iletiyorum, ancak sağ olun.",2
dunden beri internetim işiklar yanmiyor. bu yuzden iptal etmeyi duşunuyorum.,0
"dünden beri sorun yaşıyordum. kaydınızı oluşturuyorum, ama elinize sağlık.",2
dünden beri modem hata veriyor. fakat kimse ilgilenmedi.,0
"İşleminiz onay sürecindedir, lütfen hattan ayrılmayın.",1
"dünden beri sorun yaşıyordum. sistemi kontrol ediyorum, fakat elinize sağlık.",2
sabahdan beri fiber hat sürekli kopuyor. fakat iptal etmeyi düşünüyorum.,0
Sistemde kayıtlı adresinizi teyit edebilir miyim?,1
Şu an hattınızda bir arıza görünmüyor.,1
"bir saattir sorun yaşıyordum. talebinizi üst birime iletiyorum, fakat çok teşekkürler.",2
"Günaydın Elif , müşteri hizmetlerinden arıyorum. adres bilgilerinizi teyit eder misiniz.",1
"sabahdan beri sorun yaşıyordum. işlemi başlatıyorum, fakat çok teşekkürler.",2
iki gündür modem yanmıyor. çünkü iptal etmeyi düşünüyorum.,0
dünden beri bağlantım çalışmıyor. çünkü kimse ilgilenmedi.,0
"bir saattir sorun yaşıyordum. adres bilgilerinizi eder misiniz, bu yüzden harika oldu.",2
iki gündür bağlantım çok yavaş. ama iptal etmeyi düşünüyorum.,0
bir saattir internetim ışıklar yanmıyor. çünkü artık sabrım kalmadı.,0
"bir saattir sorun yaşıyordum. sistemi kontrol ediyorum, çünkü çok teşekkürler.",2
Sistemde kayıtlı adresinizi teyit edebilir miyim?,1
"iki gündür sorun yaşıyordum. kaydınızı oluşturuyorum, çünkü çok memnun kaldım.",2
dunden beri bağlantim surekli kopuyor. fakat gerçekten mağdur oldum.,0
Şu an hattınızda aktif bir arıza görünmüyor.,1
"Merhaba Fatma Hanım, fatura servisinden arıyorum. sistemi kontrol ediyorum.",1
"İyi akşamlar Can Bey, müşteri hizmetlerinden arıyorum. talebinizi üst birime iletiyorum.",1
"sabahdan beri sorun yaşıyordum. işlemi başlatıyorum, ancak çok memnun kaldım.",2
"Günaydın Selin Hanım, altyapı biriminden arıyorum. işlemi başlatıyorum.",1
"sabahdan beri sorun yaşıyordum. kaydınızı oluşturuyorum, bu yüzden çok memnun kaldım.",2
"bir saattir sorun yasıyordum. kaydınızı olusturuyorum, ancak harika oldu.",2
"İyi akşamlar Ayşe efendim, fatura servisinden ariyorum. talebinizi üst birime iletiyorum.",1
sabahdan beri wifi sürekli kopuyor. ancak artık sabrım kalmadı.,0
KVKK kapsamında onayınızı almam gerekiyor.,1
"dünden beri sorun yaşiyordum. talebinizi üst birime iletiyorum, fakat beklediğimden hizli çozüldü.",2
"sabahdan beri sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, çünkü sorunum çözüldü.",2
"iki gundur sorun yaşiyordum. adres bilgilerinizi teyit eder misiniz, bu yuzden bekledigimden hizli cözuldu.",2
Sistemde kayıtlı adresinizi teyit edebilir miyim?,1
dünden beri ışıklar yanmıyor. fakat artık sabrım kalmadı.,0
"Merhaba Emre Bey, teknik destekten arıyorum. işlemi başlatıyorum.",1
"Selamlar Ayşe , altyapı biriminden arıyorum. işlemi başlatıyorum.",1
"İyi akşamlar Ahmet Hanım, müşteri hizmetlerinden arıyorum. talebinizi üst birime iletiyorum.",1
dünden beri wifi çalışmıyor. iptal etmeyi düşünüyorum.,0
"dünden beri sorun yaşıyordum. kaydınızı oluşturuyorum, fakat sorunum çözüldü.",2
"iki gündür sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, ancak çok memnun kaldım.",2
"Merhabalar Ahmet Hanım, müşteri hizmetlerinden arıyorum. kaydınızı oluşturuyorum.",1
"iki gündür sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, çünkü beklediğimden hızlı çözüldü.",2
"Günaydın Selin , fatura servisinden arıyorum. talebinizi üst birime iletiyorum.",1
dunden beri internetim çok yavaş. ama artik sabrim kalmadi.,0
Sistemde kayıtlı adresinizi teyit edebilir miyim?,1
KVKK kapsamında onayınızı almam gerekiyor.,1
"Merhaba Burcu Bey, müşteri arıyorum. sistemi kontrol ediyorum.",1
"dünden beri sorun yaşıyordum. işlemi başlatıyorum, fakat sağ olun.",2
Şu an hattınızda aktif bir arıza görünmüyor.,1
dünden beri internetim sürekli kopuyor. ancak iptal etmeyi düşünüyorum.,0
"sabahdan beri sorun yaşıyordum. sistemi kontrol ediyorum, bu yüzden sorunum çözüldü.",2
dünden beri ev interneti çok yavaş. bu yüzden kimse ilgilenmedi.,0
KVKK kapsamında onayınızı almam gerekiyor.,1
KVKK kapsamında onayınızı almam gerekiyor.,1
"dünden beri sorun yaşıyordum. talebinizi üst birime iletiyorum, ama teşekkür ederim.",2
"iki gündür sorun yaşıyordum. sistemi kontrol ediyorum, ancak harika oldu.",2
dünden beri wifi çalısmıyor. fakat gerçekten mağdur oldum.,0
bir saattir wifi isiklar yanmiyor. ama böyle hizmet olmaz.,0
bir saattir internetim çalışmıyor. fakat gerçekten mağdur oldum.,0
dünden beri fiber hat çalışmıyor. çünkü gerçekten mağdur,0
"bir saattir sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, ancak çok memnun kaldım.",2
"sabahdan beri sorun yaşiyordum. sistemi kontrol ediyorum, cünkü bekledigimden hizli cözüldü.",2
"İyi günler Ceren Bey, fatura servisinden arıyorum. sistemi kontrol ediyorum.",1
"İyi çalışmalar Fatma Hanım, altyapı biriminden arıyorum. işlemi başlatıyorum.",1
sabahdan beri wifi hata veriyor. bu yüzden iptal etmeyi düşünüyorum.,0
"iki gündür sorun yaşıyordum. sistemi kontrol ediyorum, bu yüzden sorunum çözüldü.",2
sabahdan beri internetim çalışmıyor. ancak böyle hizmet olmaz.,0
"Merhabalar Burcu Hanım, müşteri hizmetlerinden arıyorum. kaydınızı oluşturuyorum.",1
"bir saattir sorun yaşıyordum. kaydınızı oluşturuyorum, ama harika oldu.",2
"dünden beri sorun yaşıyordum. sistemi kontrol ediyorum, ama harika oldu.",2
"Günaydın Ayşe Hanım, müşteri hizmetlerinden arıyorum. sistemi kontrol ediyorum.",1
iki gündür ev interneti sürekli kopuyor. fakat böyle hizmet olmaz.,0
"sabahdan beri sorun yaşıyordum. işlemi başlatıyorum, ancak elinize sağlık.",2
"Merhaba Can efendim, fatura servisinden arıyorum. talebinizi ust birime iletiyorum.",1
"İyi çalışmalar Fatma Bey, altyapı biriminden arıyorum. kaydınızı oluşturuyorum.",1
"dünden beri sorun yaşıyordum. kaydınızı oluşturuyorum, fakat harika oldu.",2
"Merhaba Emre efendim, müşteri hizmetlerinden arıyorum. kaydınızı oluşturuyorum.",1
"İyi akşamlar Zeynep Bey, müşteri arıyorum. talebinizi üst birime iletiyorum.",1
"dünden beri sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, fakat çok memnun kaldım.",2
bir saattir internetim ışıklar yanmıyor. ama artık sabrım kalmadı.,0
"sabahdan beri sorun yasıyordum. adres bilgilerinizi teyit misiniz, ancak tesekkür ederim.",2
"bir saattir sorun yaşıyordum. işlemi başlatıyorum, bu yüzden çok teşekkürler.",2
"Merhaba Fatma efendim, altyapı biriminden arıyorum. kaydınızı oluşturuyorum.",1
"dünden beri sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, ama elinize sağlık.",2
"iki gündür sorun yasıyordum. sistemi kontrol ediyorum, bu yüzden çok tesekkürler.",2
sabahdan beri bağlantım çok yavaş. bu yüzden gerçekten mağdur oldum.,0
iki gündür ev interneti hata veriyor. bu yüzden artık sabrım kalmadı.,0
KVKK kapsamında onayınızı almam gerekiyor.,1
sabahdan beri wifi çalışmıyor. gerçekten mağdur oldum.,0
"İşleminiz onay sürecindedir, lütfen hattan ayrılmayın.",1
"dünden sorun yaşıyordum. sistemi kontrol ediyorum, ama elinize sağlık.",2
sabahdan beri ev sürekli kopuyor. cünkü kimse ilgilenmedi.,0
iki gündür fiber hat çalışmıyor. bu yüzden iptal etmeyi düşünüyorum.,0
bir saattir bağlantım ışıklar yanmıyor. bu yüzden artık sabrım kalmadı.,0
iki gündür fiber hat sürekli kopuyor. ama böyle hizmet olmaz.,0
dünden beri modem hata veriyor. ancak kimse ilgilenmedi.,0
beri fiber hat hata veriyor. ancak iptal etmeyi düşünüyorum.,0
Sistemde kayıtlı adresinizi teyit edebilir miyim?,1
"dünden beri sorun yaşıyordum. işlemi başlatıyorum, ancak çok memnun kaldım.",2
"Selamlar Selin , servisinden arıyorum. işlemi başlatıyorum.",1
dünden beri bağlantım sürekli kopuyor. çünkü kimse ilgilenmedi.,0
"Merhabalar Emre efendim, fatura servisinden arıyorum. işlemi başlatıyorum.",1
iki gündür modem çok yavaş. ancak böyle hizmet olmaz.,0
"İyi çalışmalar Mehmet efendim, fatura servisinden arıyorum. adres bilgilerinizi teyit eder misiniz.",1
dünden beri wifi çalışmıyor. ancak böyle hizmet olmaz.,0
"dunden beri sorun yaşıyordum. sistemi kontrol ediyorum, fakat sag olun.",2
dünden beri ev interneti çok yavas. fakat kimse ilgilenmedi.,0
Şu an hattınızda aktif bir arıza görünmüyor.,1
"sabahdan beri sorun sistemi kontrol ediyorum, ama beklediğimden hızlı çözüldü.",2
"dünden beri sorun yaşıyordum. kontrol ediyorum, bu yüzden harika oldu.",2
dünden beri wifi sürekli kopuyor. fakat gerçekten mağdur oldum.,0
dünden beri internetim sürekli kopuyor. ancak artık sabrım kalmadı.,0
iki gündür wifi hata veriyor. ancak gerçekten mağdur oldum.,0
"dünden beri sorun yaşıyordum. işlemi başlatıyorum, ama elinize sağlık.",2
Şu an hattınızda aktif bir arıza görünmüyor.,1
"iki gundur sorun yaşiyordum. işlemi başlatiyorum, ancak elinize saglik.",2
sabahdan beri ev interneti cok yavaş. bu yüzden boyle hizmet olmaz.,0
"iki gündür sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, bu yüzden sağ olun.",2
dünden beri bağlantım çalışmıyor. çünkü iptal etmeyi düşünüyorum.,0
"İyi akşamlar Elif efendim, altyapi biriminden ariyorum. kaydinizi oluşturuyorum.",1
"Günaydın Ahmet efendim, teknik destekten arıyorum. işlemi başlatıyorum.",1
"sabahdan beri sorun yaşiyordum. adres bilgilerinizi teyit eder misiniz, ama harika oldu.",2
"Merhabalar Uğur , fatura servisinden arıyorum. işlemi başlatıyorum.",1
"iki gündür sorun yaşıyordum. kaydınızı oluşturuyorum, bu yüzden teşekkür ederim.",2
iki gündür fiber hat çok yavaş. çünkü kimse ilgilenmedi.,0
"sabahdan beri sorun yaşıyordum. sistemi kontrol ediyorum, çünkü çok teşekkürler.",2
"İyi akşamlar Mert Hanım, fatura servisinden arıyorum. işlemi başlatıyorum.",1
Sistemde kayıtlı adresinizi teyit edebilir miyim?,1
"Selamlar Mehmet Bey, müşteri hizmetlerinden arıyorum. kaydınızı",1
KVKK kapsamında onayınızı almam gerekiyor.,1
"Merhaba Mehmet Hanım, teknik destekten arıyorum. sistemi kontrol ediyorum.",1
"iki gündür sorun yaşıyordum. talebinizi üst birime iletiyorum, ancak teşekkür ederim.",2
"iki gündür sorun yaşıyordum. işlemi başlatıyorum, bu yüzden sorunum çözüldü.",2
"İyi çalismalar Ayse Hanim, altyapi biriminden ariyorum. islemi baslatiyorum.",1
bir saattir fiber hat sürekli kopuyor. fakat artık sabrım kalmadı.,0
"İyi günler Mehmet Hanım, müşteri hizmetlerinden arıyorum. kaydınızı oluşturuyorum.",1
"bir saattir sorun yaşıyordum. talebinizi üst birime iletiyorum, ama harika oldu.",2
"Selamlar Selin , fatura servisinden arıyorum. sistemi kontrol ediyorum.",1
"bir saattir sorun yaşıyordum. sistemi kontrol ediyorum, ancak elinize sağlık.",2
bir saattir wifi çalışmıyor. fakat artık sabrım kalmadı.,0
bir saattir bağlantım çalışmıyor. fakat kimse ilgilenmedi.,0
sabahdan beri ev interneti ısıklar yanmıyor. fakat gercekten magdur oldum.,0
"Selamlar Elif , altyapı biriminden arıyorum. sistemi kontrol ediyorum.",1
"Merhaba Emre efendim, altyapı biriminden arıyorum. kaydınızı oluşturuyorum.",1
"İyi calişmalar Fatma Hanim, muşteri hizmetlerinden ariyorum. talebinizi ust birime iletiyorum.",1
"İyi aksamlar Mert efendim, müsteri hizmetlerinden islemi baslatiyorum.",1
dünden beri bağlantım sürekli kopuyor. ama gerçekten mağdur oldum.,0
dünden beri internetim cok yavaş. fakat gercekten mağdur oldum.,0
sabahdan beri bağlantım sürekli kopuyor. çünkü kimse ilgilenmedi.,0
Şu an hattınızda aktif bir arıza görünmüyor.,1
bir saattir fiber hat sürekli kopuyor. bu yüzden böyle hizmet olmaz.,0
"bir saattir sorun yaşıyordum. sistemi kontrol ediyorum, ancak çok teşekkürler.",2
"İyi akşamlar Fatma efendim, teknik destekten arıyorum. sistemi kontrol ediyorum.",1
sabahdan beri fiber hat çok yavaş. ancak iptal düşünüyorum.,0
sabahdan beri fiber hat hata veriyor. fakat iptal etmeyi düşünüyorum.,0
"bir saattir sorun yaşıyordum. işlemi başlatıyorum, bu yüzden teşekkür ederim.",2
"İyi çalışmalar Selin , müşteri hizmetlerinden arıyorum. kaydınızı oluşturuyorum.",1
bir saattir ev interneti sürekli kopuyor. ancak gercekten mağdur,0
iki gündür wifi çok yavas. bu yüzden böyle hizmet olmaz.,0
iki gundur wifi surekli kopuyor. ama kimse ilgilenmedi.,0
"dünden beri sorun yaşıyordum. işlemi başlatıyorum, cünkü cok teşekkürler.",2
"beri sorun yaşıyordum. işlemi başlatıyorum, çünkü elinize sağlık.",2
"dünden beri sorun yasıyordum. islemi baslatıyorum, cünkü beklediğimden hızlı cozüldü.",2
"Günaydın Mehmet Bey, altyapı biriminden arıyorum. sistemi kontrol ediyorum.",1
sabahdan beri fiber hat hata veriyor. çünkü kimse ilgilenmedi.,0
Şu an hattınızda aktif bir arıza görünmüyor.,1
"İşleminiz onay sürecindedir, lütfen hattan ayrılmayın.",1
sabahdan beri wifi işiklar yanmiyor. bu yuzden gerçekten magdur oldum.,0
iki gundur ev interneti çok yavas. çunku iptal etmeyi dusunuyorum.,0
"Selamlar Selin , altyapı biriminden arıyorum. kaydınızı oluşturuyorum.",1
