text,label
iki gündür ev interneti çalışmıyor. bu yüzden kimse ilgilenmedi.,0
"Selamlar Ahmet Bey, müşteri hizmetlerinden arıyorum. kaydınızı oluşturuyorum.",1
"dünden beri sorun yaşıyordum. kaydınızı oluşturuyorum, çünkü sorunum çözüldü.",2
"bir saattir sorun yaşıyordum. kaydınızı oluşturuyorum, ancak gerçekten yardımcı oldunuz.",2
iki gündür bağlantım ışıklar yanmıyor. fakat böyle hizmet olmaz.,0
Sistemde tanimli olan adresinizi teyit eder misiniz?,1
"dünden beri sorun yaşıyordum. kaydınızı oluşturuyorum, fakat çok memnun kaldım.",2
"sabahdan beri sorun yaşıyordum. işlemi başlatıyorum, ama gerçekten yardımcı oldunuz.",2
Sistemde tanımlı olan adresinizi teyit eder misiniz?,1
Sistemde tanımlı olan adresinizi teyit eder misiniz?,1
"Günaydın Fatma , fatura servisinden arıyorum. sistemi kontrol ediyorum.",1
"dünden beri sorun yaşıyordum. kaydınızı oluşturuyorum, ama çok memnun kaldım.",2
"Selamlar Mehmet Bey, fatura servisinden arıyorum. sistemi kontrol ediyorum.",1
"iki gündür sorun yaşıyordum. sistemi kontrol ediyorum, fakat çok memnun kaldım.",2
"bir saattir sorun yaşıyordum. kaydınızı oluşturuyorum, fakat sorunum çözüldü.",2
"Merhabalar Mert efendim, müşteri hizmetlerinden arıyorum. sistemi kontrol ediyorum.",1
sabahdan beri modem çalışmıyor. bu yüzden gerçekten mağdur oldum.,0
"sabahdan beri sorun yaşiyordum. işlemi başlatiyorum, fakat teşekkur ederim.",2
"Günaydın Ayşe Hanım, müşteri hizmetlerinden arıyorum. işlemi başlatıyorum.",1
sabahdan beri wifi çok yavaş. ancak böyle hizmet olmaz.,0
dünden beri wifi çalışmıyor. ancak böyle hizmet olmaz.,0
"sabahdan beri sorun yaşıyordum. sistemi kontrol ediyorum, çünkü çok memnun kaldım.",2
Şu an hattınızda herhangi bir arıza kaydı görünmüyor.,1
sabahdan beri bağlantım ışıklar yanmıyor. ama kimse ilgilenmedi.,0
"bir saattir sorun yaşıyordum. sistemi kontrol ediyorum, bu yüzden sorunum çözüldü.",2
sabahdan beri bağlantım sürekli kopuyor. ancak artık sabrım kalmadı.,0
"İyi çalışmalar Ceren Bey, fatura servisinden arıyorum. kaydınızı oluşturuyorum.",1
"İşleminiz şu an onay bekliyor, lütfen hattan ayrılmayın.",1
bir saattir ev interneti sürekli kopuyor. bu yüzden artık sabrım kalmadı.,0
KVKK kapsamında onayınızı almam gerekiyor.,1
bir saattir fiber hat sürekli kopuyor. ama artık sabrım kalmadı.,0
"Merhabalar Mert Bey, teknik destekten arıyorum. kaydınızı oluşturuyorum.",1
sabahdan beri internetim isiklar yanmiyor. bu yuzden kimse ilgilenmedi.,0
"İyi çalışmalar Can Bey, altyapı biriminden arıyorum. işlemi başlatıyorum.",1
"Merhaba Ahmet efendim, fatura servisinden arıyorum. kaydınızı oluşturuyorum.",1
"İyi akşamlar Selin Hanım, altyapı biriminden arıyorum. kaydınızı oluşturuyorum.",1
Talebinizi ust birime acil koduyla iletiyorum.,1
"İyi günler Fatma , müşteri hizmetlerinden arıyorum. sistemi kontrol ediyorum.",1
dünden beri bağlantım hata veriyor. çünkü artık sabrım kalmadı.,0
dünden beri wifi sürekli kopuyor. bu yüzden kimse ilgilenmedi.,0
Şu an hattınızda herhangi bir arıza kaydı görünmüyor.,1
"dünden beri sorun yaşıyordum. işlemi başlatıyorum, fakat sorunum çözüldü.",2
sabahdan beri ev interneti çok yavaş. bu yüzden artık sabrım kalmadı.,0
iki gündür bağlantım ışıklar yanmıyor. ama kimse ilgilenmedi.,0
"iki gündür sorun yaşıyordum. sistemi kontrol ediyorum, bu yüzden çok memnun kaldım.",2
bir saattir modem çok yavaş. çünkü kimse ilgilenmedi.,0
sabahdan beri bağlantım sürekli kopuyor. çünkü artık sabrım kalmadı.,0
Şu an hattınızda herhangi bir arıza kaydı görünmüyor.,1
iki gündür wifi sürekli kopuyor. çünkü gerçekten mağdur oldum.,0
Sistemde tanımlı olan adresinizi teyit eder misiniz?,1
"sabahdan beri sorun yasiyordum. islemi baslatiyorum, fakat gercekten yardimci oldunuz.",2
"Merhabalar Emre Bey, altyapı biriminden arıyorum. kaydınızı oluşturuyorum.",1
"Merhabalar Zeynep efendim, teknik destekten arıyorum. kaydınızı oluşturuyorum.",1
Mevcut kampanyanızı bir üst pakete taşıyabiliriz.,1
Mevcut kampanyanızı bir üst pakete taşıyabiliriz.,1
Şu an hattınızda herhangi bir arıza kaydı görünmüyor.,1
"Selamlar Fatma Bey, teknik destekten arıyorum. sistemi kontrol ediyorum.",1
"iki gündür sorun yaşıyordum. işlemi başlatıyorum, ama gerçekten yardımcı oldunuz.",2
sabahdan beri modem cok yavaş. fakat gercekten magdur oldum.,0
iki gündür wifi hata veriyor. çünkü artık sabrım kalmadı.,0
"iki gündür sorun yaşıyordum. sistemi kontrol ediyorum, bu yüzden cok memnun kaldım.",2
"dünden beri sorun yaşıyordum. kaydınızı oluşturuyorum, çünkü çok memnun kaldım.",2
Şu an hattınızda herhangi bir arıza kaydı görünmüyor.,1
bir saattir baglantim çok yavas. çunku artik sabrim kalmadi.,0
"sabahdan beri sorun yaşıyordum. işlemi başlatıyorum, fakat sorunum çözüldü.",2
"İyi günler Emre Bey, müşteri hizmetlerinden arıyorum. işlemi başlatıyorum.",1
bir saattir fiber hat ışıklar yanmıyor. ancak gerçekten mağdur oldum.,0
"dünden beri sorun yaşıyordum. işlemi başlatıyorum, bu yüzden çok memnun kaldım.",2
Talebinizi üst birime acil koduyla iletiyorum.,1
Şu an hattınızda herhangi bir arıza kaydı görünmüyor.,1
iki gündür internetim hata veriyor. çünkü artık sabrım kalmadı.,0
iki gündür modem çok yavaş. ancak böyle hizmet olmaz.,0
bir saattir modem çok yavaş. çünkü artık sabrım kalmadı.,0
bir saattir fiber hat çok yavaş. ama kimse ilgilenmedi.,0
"Selamlar Uğur , altyapı biriminden arıyorum. kaydınızı oluşturuyorum.",1
"İşleminiz şu an onay bekliyor, lütfen hattan ayrılmayın.",1
sabahdan beri bağlantım çalışmıyor. fakat artık sabrım kalmadı.,0
"iki gündür sorun yaşıyordum. kaydınızı oluşturuyorum, bu yüzden sorunum çözüldü.",2
"İyi günler Burcu Bey, müşteri hizmetlerinden arıyorum. sistemi kontrol ediyorum.",1
"dünden beri sorun yaşıyordum. işlemi başlatıyorum, fakat sorunum çözüldü.",2
"iki gündür sorun yaşıyordum. sistemi kontrol ediyorum, bu yüzden çok memnun kaldım.",2
"İyi günler Ahmet Bey, fatura servisinden arıyorum. işlemi başlatıyorum.",1
"İyi günler Selin Hanım, teknik destekten arıyorum. kaydınızı oluşturuyorum.",1
sabahdan beri ev interneti hata veriyor. ancak kimse ilgilenmedi.,0
Mevcut kampanyanızı bir üst pakete taşıyabiliriz.,1
"Günaydın Zeynep , fatura servisinden arıyorum. sistemi kontrol ediyorum.",1
"Günaydın Uğur Hanım, teknik destekten arıyorum. sistemi kontrol ediyorum.",1
Güvenliğiniz için anne kızlık soyadınızın ikinci harfini alabilir miyim?,1
"sabahdan beri sorun yaşıyordum. sistemi kontrol ediyorum, fakat çok memnun kaldım.",2
"İyi çalışmalar Can efendim, teknik destekten arıyorum. sistemi kontrol ediyorum.",1
Sistemde tanımlı olan adresinizi teyit eder misiniz?,1
Güvenliginiz için anne kızlık soyadınızın ikinci harfini alabilir miyim?,1
Talebinizi üst birime acil koduyla iletiyorum.,1
"bir saattir sorun yaşıyordum. işlemi başlatıyorum, ancak gerçekten yardımcı oldunuz.",2
"bir saattir sorun yaşıyordum. sistemi kontrol ediyorum, fakat teşekkür ederim.",2
sabahdan beri modem sürekli kopuyor. fakat artık sabrım kalmadı.,0
"Günaydın Elif efendim, teknik destekten arıyorum. kaydınızı oluşturuyorum.",1
"sabahdan beri sorun yaşıyordum. işlemi başlatıyorum, ancak gerçekten yardımcı oldunuz.",2
"sabahdan beri sorun yaşıyordum. kaydınızı oluşturuyorum, çünkü teşekkür ederim.",2
dünden beri fiber hat çok yavaş. bu yüzden böyle hizmet olmaz.,0
"bir saattir sorun yaşıyordum. kaydınızı oluşturuyorum, fakat gerçekten yardımcı oldunuz.",2
"sabahdan beri sorun yaşıyordum. sistemi kontrol ediyorum, çünkü teşekkür ederim.",2
"bir saattir sorun yaşıyordum. işlemi başlatıyorum, ama teşekkür ederim.",2
"bir saattir sorun yaşıyordum. işlemi başlatıyorum, ama çok memnun kaldım.",2
sabahdan beri modem çok yavaş. ama böyle hizmet olmaz.,0
iki gündür modem sürekli kopuyor. fakat kimse ilgilenmedi.,0
Mevcut kampanyanızı bir üst pakete taşıyabiliriz.,1
sabahdan beri internetim çalışmıyor. bu yüzden gerçekten mağdur oldum.,0
"Selamlar Emre efendim, müşteri hizmetlerinden arıyorum. sistemi kontrol ediyorum.",1
Mevcut kampanyanızı bir üst pakete taşıyabiliriz.,1
"bir saattir sorun yaşıyordum. işlemi başlatıyorum, ancak teşekkür ederim.",2
"iki gündür sorun yaşiyordum. sistemi kontrol ediyorum, çünkü çok memnun kaldim.",2
dünden beri bağlantım çalışmıyor. çünkü böyle hizmet olmaz.,0
sabahdan beri internetim ışıklar yanmıyor. bu yüzden kimse ilgilenmedi.,0
dünden beri internetim ışıklar yanmıyor. ancak gerçekten mağdur oldum.,0
"dünden beri sorun yaşıyordum. kaydınızı oluşturuyorum, ancak gerçekten yardımcı oldunuz.",2
KVKK kapsamında onayınızı almam gerekiyor.,1
"bir saattir sorun yaşıyordum. işlemi başlatıyorum, ama teşekkür ederim.",2
sabahdan beri fiber hat hata veriyor. bu yuzden artık sabrım kalmadı.,0
"iki gündür sorun yaşıyordum. kaydınızı oluşturuyorum, bu yüzden gerçekten yardımcı oldunuz.",2
"iki gündür sorun yaşıyordum. işlemi başlatıyorum, ancak çok memnun kaldım.",2
sabahdan beri bağlantım hata veriyor. ama böyle hizmet olmaz.,0
Mevcut kampanyanızı bir üst pakete taşıyabiliriz.,1
dünden beri ev interneti çok yavaş. çünkü gerçekten mağdur oldum.,0
sabahdan beri modem çok yavaş. çünkü gerçekten mağdur oldum.,0
"bir saattir sorun yaşıyordum. kaydınızı oluşturuyorum, çünkü sorunum çözüldü.",2
"bir saattir sorun yaşıyordum. sistemi kontrol ediyorum, ama teşekkür ederim.",2
"bir saattir sorun yaşıyordum. kaydınızı oluşturuyorum, bu yüzden gerçekten yardımcı oldunuz.",2
sabahdan beri fiber hat çalışmıyor. fakat böyle hizmet olmaz.,0
bir saattir fiber hat ışıklar yanmıyor. ama böyle hizmet olmaz.,0
iki gündür bağlantım çok yavaş. ancak kimse ilgilenmedi.,0
iki gündür bağlantim calişmiyor. bu yüzden boyle hizmet olmaz.,0
"iki gundur sorun yasıyordum. kaydınızı olusturuyorum, ama çok memnun kaldım.",2
"dünden beri sorun yaşıyordum. işlemi başlatıyorum, ancak çok memnun kaldım.",2
"dünden beri sorun yaşıyordum. sistemi kontrol ediyorum, ama teşekkür ederim.",2
"dünden beri sorun yaşıyordum. işlemi başlatıyorum, ancak çok memnun kaldım.",2
Güvenliğiniz için anne kızlık soyadınızın ikinci harfini alabilir miyim?,1
bir saattir fiber hat çok yavaş. bu yüzden gerçekten mağdur oldum.,0
"iki gündür sorun yaşıyordum. işlemi başlatıyorum, çünkü teşekkür ederim.",2
Şu an hattınızda herhangi bir arıza kaydı görünmüyor.,1
KVKK kapsamında onayınızı almam gerekiyor.,1
"Günaydın Burcu efendim, fatura servisinden arıyorum. sistemi kontrol ediyorum.",1
dünden beri internetim sürekli kopuyor. bu yüzden artık sabrım kalmadı.,0
bir saattir modem hata veriyor. ancak kimse ilgilenmedi.,0
"iki gündür sorun yaşıyordum. sistemi kontrol ediyorum, çünkü çok memnun kaldım.",2
KVKK kapsamında onayınızı almam gerekiyor.,1
bir saattir fiber hat sürekli kopuyor. ama artık sabrım kalmadı.,0
"bir saattir sorun yaşıyordum. işlemi başlatıyorum, ama gerçekten yardımcı oldunuz.",2
Sistemde tanımlı olan adresinizi teyit eder misiniz?,1
"bir saattir sorun yasıyordum. sistemi kontrol ediyorum, ancak tesekkur ederim.",2
"bir saattir sorun yaşıyordum. kaydınızı oluşturuyorum, ama teşekkür ederim.",2
"iki gündür sorun yaşıyordum. işlemi başlatıyorum, ancak gerçekten yardımcı oldunuz.",2
bir saattir wifi ışıklar yanmıyor. ancak artık sabrım kalmadı.,0
Talebinizi üst birime acil koduyla iletiyorum.,1
"İyi akşamlar Ayşe efendim, müşteri hizmetlerinden arıyorum. sistemi kontrol ediyorum.",1
"Günaydın Fatma efendim, fatura servisinden arıyorum. kaydınızı oluşturuyorum.",1
bir saattir wifi hata veriyor. ama kimse ilgilenmedi.,0
"iki gundur sorun yasiyordum. islemi baslatiyorum, çunku çok memnun kaldim.",2
iki gündür bağlantım ışıklar yanmıyor. fakat artık sabrım kalmadı.,0
"bir saattir sorun yaşıyordum. sistemi kontrol ediyorum, ancak sorunum çözüldü.",2
dünden beri fiber hat çok yavaş. ancak böyle hizmet olmaz.,0
"bir saattir sorun yaşıyordum. kaydınızı oluşturuyorum, ancak gerçekten yardımcı oldunuz.",2
"iki gundur sorun yaşıyordum. kaydınızı oluşturuyorum, bu yuzden çok memnun kaldım.",2
Güvenliğiniz için anne kızlık soyadınızın ikinci harfini alabilir miyim?,1
"sabahdan beri sorun yaşıyordum. sistemi kontrol ediyorum, ancak teşekkür ederim.",2
"dünden beri sorun yasiyordum. sistemi kontrol ediyorum, fakat sorunum cözüldü.",2
"Merhaba Zeynep , altyapı biriminden arıyorum. işlemi başlatıyorum.",1
dünden beri internetim çalışmıyor. fakat böyle hizmet olmaz.,0
"dünden beri sorun yaşıyordum. işlemi başlatıyorum, ama gerçekten yardımcı oldunuz.",2
dünden beri modem sürekli kopuyor. ama kimse ilgilenmedi.,0
KVKK kapsamında onayınızı almam gerekiyor.,1
"sabahdan beri sorun yaşıyordum. kaydınızı oluşturuyorum, ancak teşekkür ederim.",2
"İyi çalışmalar Selin Hanım, fatura servisinden arıyorum. sistemi kontrol ediyorum.",1
"İyi aksamlar Selin efendim, fatura servisinden arıyorum. kaydınızı olusturuyorum.",1
KVKK kapsamında onayınızı almam gerekiyor.,1
"Merhabalar Mehmet Bey, fatura servisinden arıyorum. sistemi kontrol ediyorum.",1
bir saattir wifi çalışmıyor. çünkü böyle hizmet olmaz.,0
"dünden beri sorun yaşıyordum. kaydınızı oluşturuyorum, ancak teşekkür ederim.",2
bir saattir fiber hat sürekli kopuyor. çünkü gerçekten mağdur oldum.,0
"İyi akşamlar Ahmet efendim, müşteri hizmetlerinden arıyorum. kaydınızı oluşturuyorum.",1
sabahdan beri ev interneti cok yavaş. bu yüzden kimse ilgilenmedi.,0
bir saattir modem çalışmıyor. bu yüzden böyle hizmet olmaz.,0
Mevcut kampanyanızı bir üst pakete taşıyabiliriz.,1
bir saattir internetim hata veriyor. çünkü böyle hizmet olmaz.,0
iki gündür modem ışıklar yanmıyor. çünkü gerçekten mağdur oldum.,0
"sabahdan beri sorun yaşıyordum. sistemi kontrol ediyorum, fakat teşekkür ederim.",2
iki gündür fiber hat hata veriyor. ama kimse ilgilenmedi.,0
"dünden beri sorun yaşıyordum. kaydınızı oluşturuyorum, ama gerçekten yardımcı oldunuz.",2
"sabahdan beri sorun yasıyordum. sistemi kontrol ediyorum, ancak çok memnun kaldım.",2
sabahdan beri internetim ışıklar yanmıyor. ama kimse ilgilenmedi.,0
iki gündür modem hata veriyor. bu yüzden artık sabrım kalmadı.,0
dünden beri wifi sürekli kopuyor. bu yüzden gerçekten mağdur oldum.,0
"dünden beri sorun yaşıyordum. işlemi başlatıyorum, bu yüzden teşekkür ederim.",2
"dünden beri sorun yaşıyordum. sistemi kontrol ediyorum, fakat çok memnun kaldım.",2
"İşleminiz şu an onay bekliyor, lütfen hattan ayrılmayın.",1
"bir saattir sorun yaşıyordum. işlemi başlatıyorum, ama gerçekten yardımcı oldunuz.",2
"Günaydın Ayşe , müşteri hizmetlerinden arıyorum. kaydınızı oluşturuyorum.",1
"Merhabalar Ayşe efendim, fatura servisinden arıyorum. sistemi kontrol ediyorum.",1
"Merhaba Ayşe Bey, teknik destekten arıyorum. işlemi başlatıyorum.",1
dünden beri ev interneti sürekli kopuyor. fakat kimse ilgilenmedi.,0
bir saattir fiber hat hata veriyor. fakat artık sabrım kalmadı.,0
iki gündür modem sürekli kopuyor. fakat artık sabrım kalmadı.,0
sabahdan beri fiber hat çalışmıyor. ancak kimse ilgilenmedi.,0
dünden beri internetim hata veriyor. çünkü gerçekten mağdur oldum.,0
dünden beri fiber hat sürekli kopuyor. çünkü gerçekten mağdur oldum.,0
"Selamlar Mehmet Hanım, altyapı biriminden arıyorum. sistemi kontrol ediyorum.",1
bir saattir internetim çalışmıyor. bu yüzden böyle hizmet olmaz.,0
Şu an hattınızda herhangi bir arıza kaydı görünmüyor.,1
"bir saattir sorun yaşıyordum. sistemi kontrol ediyorum, ancak teşekkür ederim.",2
Güvenliğiniz için anne kızlık soyadınızın ikinci harfini alabilir miyim?,1
"Selamlar Ceren Hanım, altyapı biriminden arıyorum. işlemi başlatıyorum.",1
"Gunaydin Uğur , altyapi biriminden ariyorum. kaydinizi olusturuyorum.",1
"sabahdan beri sorun yaşıyordum. kaydınızı oluşturuyorum, ancak teşekkür ederim.",2
dünden beri internetim çalışmıyor. ama artık sabrım kalmadı.,0
"Merhabalar Selin , teknik destekten arıyorum. sistemi kontrol ediyorum.",1
"iki gündür sorun yaşıyordum. işlemi başlatıyorum, bu yüzden sorunum çözüldü.",2
"İşleminiz şu an onay bekliyor, lütfen hattan ayrılmayın.",1
Mevcut kampanyanızı bir üst pakete taşıyabiliriz.,1
"sabahdan beri sorun yaşıyordum. sistemi kontrol ediyorum, ama çok memnun kaldım.",2
"İyi günler Can Bey, altyapı biriminden arıyorum. kaydınızı oluşturuyorum.",1
sabahdan beri fiber hat sürekli kopuyor. fakat kimse ilgilenmedi.,0
"bir saattir sorun yaşıyordum. kaydınızı oluşturuyorum, ama gerçekten yardımcı oldunuz.",2
"İyi çalışmalar Emre Bey, müşteri hizmetlerinden arıyorum. işlemi başlatıyorum.",1
Güvenliğiniz için anne kızlık soyadınızın ikinci harfini alabilir miyim?,1
"dünden beri sorun yaşıyordum. kaydınızı oluşturuyorum, ancak çok memnun kaldım.",2
"İyi günler Mert Hanım, altyapı biriminden arıyorum. sistemi kontrol ediyorum.",1
dünden beri fiber hat ışıklar yanmıyor. çünkü gerçekten mağdur oldum.,0
dünden beri internetim hata veriyor. ama artık sabrım kalmadı.,0
"Günaydın Burcu efendim, fatura servisinden arıyorum. kaydınızı oluşturuyorum.",1
"bir saattir sorun yaşıyordum. kaydınızı oluşturuyorum, ama teşekkür ederim.",2
"Merhaba Burcu Hanım, müşteri hizmetlerinden arıyorum. işlemi başlatıyorum.",1
"iki gündür sorun yaşıyordum. kaydınızı oluşturuyorum, bu yüzden teşekkür ederim.",2
"İyi çalışmalar Ahmet , teknik destekten arıyorum. işlemi başlatıyorum.",1
"Merhaba Selin Bey, teknik destekten ariyorum. kaydinizi oluşturuyorum.",1
iki gündür modem çalışmıyor. çünkü böyle hizmet olmaz.,0
"iki gündür sorun yaşıyordum. işlemi başlatıyorum, ancak teşekkür ederim.",2
"bir saattir sorun yasiyordum. islemi baslatiyorum, ancak cok memnun kaldim.",2
iki gündür modem çalışmıyor. ama gerçekten mağdur oldum.,0
bir saattir ev interneti hata veriyor. ama kimse ilgilenmedi.,0
Mevcut kampanyanızı bir üst pakete tasıyabiliriz.,1
"Selamlar Ceren Hanım, altyapı biriminden arıyorum. sistemi kontrol ediyorum.",1
"Merhaba Can Hanım, altyapı biriminden arıyorum. kaydınızı oluşturuyorum.",1
"Selamlar Ahmet efendim, fatura servisinden arıyorum. işlemi başlatıyorum.",1
iki gündür fiber hat sürekli kopuyor. fakat gerçekten mağdur oldum.,0
"sabahdan beri sorun yaşıyordum. kaydınızı oluşturuyorum, bu yüzden sorunum çözüldü.",2
"Günaydın Fatma efendim, fatura servisinden arıyorum. kaydınızı oluşturuyorum.",1
"dünden beri sorun yaşıyordum. kaydınızı oluşturuyorum, çünkü çok memnun kaldım.",2
"dünden beri sorun yaşıyordum. sistemi kontrol ediyorum, ancak sorunum çözüldü.",2
"Günaydın Fatma Bey, müşteri hizmetlerinden arıyorum. işlemi başlatıyorum.",1
"İyi günler Can Bey, müşteri hizmetlerinden arıyorum. işlemi başlatıyorum.",1
"bir saattir sorun yaşıyordum. sistemi kontrol ediyorum, ama sorunum çözüldü.",2
"dünden beri sorun yaşıyordum. işlemi başlatıyorum, bu yüzden gerçekten yardımcı oldunuz.",2
"dünden beri sorun yaşıyordum. sistemi kontrol ediyorum, ancak sorunum çözüldü.",2
iki gündür ev interneti hata veriyor. fakat kimse ilgilenmedi.,0
Mevcut kampanyanızı bir üst pakete taşıyabiliriz.,1
iki gündür ev interneti çok yavaş. ancak böyle hizmet olmaz.,0
bir saattir bağlantım çok yavaş. bu yüzden böyle hizmet olmaz.,0
iki gundur wifi cok yavaş. fakat kimse ilgilenmedi.,0
Güvenliginiz icin anne kızlık soyadınızın ikinci harfini alabilir miyim?,1
"Selamlar Ayşe Bey, fatura servisinden arıyorum. işlemi başlatıyorum.",1
bir saattir ev interneti sürekli kopuyor. ama kimse ilgilenmedi.,0
"sabahdan beri sorun yaşiyordum. sistemi kontrol ediyorum, ancak teşekkür ederim.",2
"Merhaba Uğur , altyapı biriminden arıyorum. kaydınızı oluşturuyorum.",1
"Merhaba Fatma efendim, altyapı biriminden arıyorum. kaydınızı oluşturuyorum.",1
dünden beri ev interneti hata veriyor. fakat kimse ilgilenmedi.,0
iki gündür ev interneti sürekli kopuyor. çünkü kimse ilgilenmedi.,0
bir saattir internetim sürekli kopuyor. ama artık sabrım kalmadı.,0
"bir saattir sorun yaşiyordum. kaydinizi oluşturuyorum, ama çok memnun kaldim.",2
bir saattir wifi çok yavaş. ama böyle hizmet olmaz.,0
"sabahdan beri sorun yaşıyordum. sistemi kontrol ediyorum, fakat çok memnun kaldım.",2
bir saattir wifi sürekli kopuyor. bu yüzden gerçekten mağdur oldum.,0
"iki gündür sorun yaşıyordum. sistemi kontrol ediyorum, bu yüzden teşekkür ederim.",2
"Günaydın Burcu , fatura servisinden arıyorum. işlemi başlatıyorum.",1
dünden beri wifi sürekli kopuyor. ama gerçekten mağdur oldum.,0
dünden beri ev interneti hata veriyor. ancak kimse ilgilenmedi.,0
Şu an hattınızda herhangi bir arıza kaydı görünmüyor.,1
"dünden beri sorun yaşıyordum. sistemi kontrol ediyorum, fakat gerçekten yardımcı oldunuz.",2
"İşleminiz şu an onay bekliyor, lütfen hattan ayrılmayın.",1
dünden beri internetim çok yavaş. ama gerçekten mağdur oldum.,0
sabahdan beri fiber hat ışıklar yanmıyor. ama kimse ilgilenmedi.,0
sabahdan beri ev interneti sürekli kopuyor. çünkü artık sabrım kalmadı.,0
bir saattir ev interneti calışmıyor. cünkü gercekten magdur oldum.,0
sabahdan beri bağlantım sürekli kopuyor. bu yüzden artık sabrım kalmadı.,0
"İyi akşamlar Ahmet Hanım, müşteri hizmetlerinden arıyorum. sistemi kontrol ediyorum.",1
"iki gündür sorun yaşıyordum. sistemi kontrol ediyorum, ancak sorunum çözüldü.",2
"sabahdan beri sorun yaşıyordum. işlemi başlatıyorum, ama çok memnun kaldım.",2
sabahdan beri wifi çalışmıyor. ancak artık sabrım kalmadı.,0
"Merhabalar Burcu , altyapı biriminden arıyorum. kaydınızı oluşturuyorum.",1
bir saattir ev interneti çok yavaş. ama artık sabrım kalmadı.,0
"sabahdan beri sorun yaşıyordum. sistemi kontrol ediyorum, çünkü teşekkür ederim.",2
"İşleminiz şu an onay bekliyor, lütfen hattan ayrilmayin.",1
"bir saattir sorun yaşıyordum. işlemi başlatıyorum, ama sorunum çözüldü.",2
sabahdan beri ev interneti ışıklar yanmıyor. bu yüzden artık sabrım kalmadı.,0
"Selamlar Mehmet efendim, altyapı biriminden arıyorum. sistemi kontrol ediyorum.",1
dünden beri wifi sürekli kopuyor. bu yüzden böyle hizmet olmaz.,0
sabahdan beri ev interneti çalışmıyor. fakat artık sabrım kalmadı.,0
Güvenliğiniz için anne kızlık soyadınızın ikinci harfini alabilir miyim?,1
"Günaydın Can efendim, teknik destekten arıyorum. kaydınızı olusturuyorum.",1
dünden beri wifi sürekli kopuyor. ancak kimse ilgilenmedi.,0
dünden beri wifi ışıklar yanmıyor. bu yüzden artık sabrım kalmadı.,0
"iki gündür sorun yaşıyordum. kaydınızı oluşturuyorum, ama sorunum çözüldü.",2
KVKK kapsamında onayınızı almam gerekiyor.,1
iki gündür fiber hat hata veriyor. fakat kimse ilgilenmedi.,0
"sabahdan beri sorun yaşıyordum. kaydınızı oluşturuyorum, ancak gerçekten yardımcı oldunuz.",2
"bir saattir sorun yasiyordum. islemi baslatiyorum, bu yüzden sorunum cozüldü.",2
"Merhabalar Ahmet Bey, müsteri hizmetlerinden arıyorum. kaydınızı olusturuyorum.",1
sabahdan beri internetim sürekli kopuyor. bu yüzden böyle hizmet olmaz.,0
"iki gundur sorun yaşıyordum. sistemi kontrol ediyorum, ancak sorunum çözuldu.",2
"iki gündür sorun yaşıyordum. kaydınızı oluşturuyorum, çünkü sorunum çözüldü.",2
"İyi günler Emre Bey, müşteri hizmetlerinden arıyorum. sistemi kontrol ediyorum.",1
KVKK kapsamında onayınızı almam gerekiyor.,1
"Merhabalar Burcu , altyapı biriminden arıyorum. işlemi başlatıyorum.",1
"İşleminiz şu an onay bekliyor, lütfen hattan ayrılmayın.",1
"iki gündür sorun yaşıyordum. işlemi başlatıyorum, ancak çok memnun kaldım.",2
Şu an hattınızda herhangi bir arıza kaydı görünmüyor.,1
"Günaydın Zeynep efendim, teknik destekten arıyorum. kaydınızı oluşturuyorum.",1
"dünden beri sorun yaşıyordum. işlemi başlatıyorum, ama çok memnun kaldım.",2
Talebinizi üst birime acil koduyla iletiyorum.,1
"iki gündür sorun yaşıyordum. kaydınızı oluşturuyorum, çünkü sorunum çözüldü.",2
Mevcut kampanyanızı bir üst pakete taşıyabiliriz.,1
Talebinizi üst birime acil koduyla iletiyorum.,1
"dünden beri sorun yaşıyordum. sistemi kontrol ediyorum, fakat çok memnun kaldım.",2
dünden beri bağlantım ışıklar yanmıyor. fakat kimse ilgilenmedi.,0
"iki gündür sorun yaşıyordum. işlemi başlatıyorum, fakat çok memnun kaldım.",2
"dünden beri sorun yaşıyordum. işlemi başlatıyorum, ancak çok memnun kaldım.",2
"iki gündür sorun yaşıyordum. sistemi kontrol ediyorum, ama çok memnun kaldım.",2
"iki gündür sorun yaşıyordum. işlemi başlatıyorum, fakat teşekkür ederim.",2
iki gündür internetim çok yavaş. bu yüzden böyle hizmet olmaz.,0
"dünden beri sorun yaşıyordum. işlemi başlatıyorum, fakat çok memnun kaldım.",2
iki gündür bağlantım ışıklar yanmıyor. ama böyle hizmet olmaz.,0
bir saattir modem hata veriyor. bu yüzden artık sabrım kalmadı.,0
Sistemde tanımlı olan adresinizi teyit eder misiniz?,1
bir saattir modem çok yavaş. ancak kimse ilgilenmedi.,0
"İşleminiz şu an onay bekliyor, lütfen hattan ayrilmayin.",1
bir saattir ev interneti hata veriyor. bu yüzden böyle hizmet olmaz.,0
dünden beri bağlantım çok yavaş. ama gerçekten mağdur oldum.,0
"sabahdan beri sorun yaşiyordum. sistemi kontrol ediyorum, bu yüzden cok memnun kaldim.",2
iki gündür fiber hat çalışmıyor. ancak böyle hizmet olmaz.,0
"sabahdan beri sorun yaşıyordum. kaydınızı oluşturuyorum, bu yüzden teşekkür ederim.",2
