review,label
"Destek ekibi konuşma tarzı çok defolu, hiç memnun kalmadım.",negatif
Teslimat adresimi güncellemem gerekiyor.,nötr
Bu ürünün garanti süresi kaç yıl?,nötr
Ürünün kalitesizliği beni şaşırttı.,negatif
"Müşteri temsilcisi konuşma tarzı çok defolu, hiç memnun kalmadım.",negatif
"Ürün tam bir hayal kırıklığı, çok kalitesiz.",negatif
Gecikmeden dolayı hiçbir özür dilenmedi.,negatif
İade işlemleri kaç gün sürüyor?,nötr
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
"Destek ekibi konuşma tarzı çok kaba, hiç memnun kalmadım.",negatif
Ürünü sepete ekledim fakat sipariş vermedim.,nötr
"Kesinlikle tavsiye ederim, hizmet kalitesi ilgili.",pozitif
"Telefon tam bir hayal kırıklığı, çok kalitesiz.",negatif
Tüm övgüleri hak ediyorsunuz.,pozitif
"Uygulama sürekli bağlantı veriyor, kullanamıyorum.",negatif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Kişisel bilgilerim güvende mi?,nötr
"Gelen ürünüm kırık çıktı, iadeyi kabul etmiyorlar.",negatif
Bu ürünün başka renkleri var mı?,nötr
Siparişim 10 gündür kargoya verilmedi.,negatif
Siparişim 15 gündür kargoya verilmedi.,negatif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
"Birkaç kez aradım ama kimseye ulaşamadım, hayal kırıklığı.",negatif
Bu kadar ilgili bir firma daha görmedim.,pozitif
Mükemmel bir fiyat/performans ürünü.,pozitif
Sipariş beklediğimden çok daha hızlı çıktı.,pozitif
Aldığım hizmetten kesinlikle memnun kalmadım.,negatif
"Sipariş tam bir hayal kırıklığı, çok yavaş.",negatif
"Ürün tam bir hayal kırıklığı, çok kötü.",negatif
Ödeme yaparken bir sorun yaşadım.,nötr
Hizmetinizden çok etkilendim.,pozitif
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
Siparişim 10 gündür kargoya verilmedi.,negatif
Bu ürünün farklı renk seçenekleri var mı?,nötr
"Fatura yanlış kesilmiş, düzeltilmesini istiyorum.",negatif
Kulaklık beklediğimden çok daha sağlam çıktı.,pozitif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Sizden hizmet almak büyük bir ayrıcalık.,pozitif
"Hızlı ve güvenilir bir firma, çok memnun kaldım.",pozitif
"Uygulama sürekli bağlantı veriyor, kullanamıyorum.",negatif
Ürünün vaat ettiği hiçbir şeyi yapmıyor.,negatif
Bu ürünün garanti süresi kaç yıl?,nötr
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
Telefon beklediğimden çok daha kaliteli çıktı.,pozitif
Kişisel bilgilerim güvende mi?,nötr
"İade sürecim hala sonuçlanmadı, çok yavaş işliyor.",negatif
Alışveriş süreci normaldi,nötr
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi başarılı.",pozitif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
"Destek ekibi konuşma tarzı çok eksik, hiç memnun kalmadım.",negatif
Siparişimi ne zaman onaylayacaksınız?,nötr
Ürünü geri göndermeme rağmen hala iade yapılmadı.,negatif
"Kulaklık tam bir hayal kırıklığı, çok yavaş.",negatif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
Bu parayı sonuna kadar hak ediyorsunuz.,pozitif
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
Sorunum profesyonel bir şekilde halledildi.,pozitif
Ürün beklediğimden çok daha nazik çıktı.,pozitif
Siparişim 10 gündür kargoya verilmedi.,negatif
Ürün beklediğimden çok daha kaliteli çıktı.,pozitif
Yeni bir hesap oluşturmayı deneyeceğim.,nötr
"Uygulama sürekli sunucu veriyor, kullanamıyorum.",negatif
Sorunum profesyonel bir şekilde halledildi.,pozitif
Gelen ürün hasarlı çıktı ve kimse ilgilenmedi.,negatif
"Gelen ürünüm kırık çıktı, iadeyi kabul etmiyorlar.",negatif
"Kurye konuşma tarzı çok yavaş, hiç memnun kalmadım.",negatif
Sorunum profesyonel bir şekilde halledildi.,pozitif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Destek ekibi çözüm sürecinde çok ilgili davrandı.,pozitif
Çözüm odaklı yaklaşımınız harika.,pozitif
"Bu ürünü herkese öneririm, kalitesi tartışılmaz.",pozitif
Ürünü aldıktan sonra hemen bozuldu.,negatif
Lütfen bana bir e-posta gönderin.,nötr
"Uygulama sürekli sunucu veriyor, kullanamıyorum.",negatif
"Defolu ürün göndermişler, bu kabul edilemez.",negatif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Görevli konuşma tarzı çok eksik, hiç memnun kalmadım.",negatif
"Telefon tam bir hayal kırıklığı, çok eksik.",negatif
Siparişimin içeriğini kontrol etmek istiyorum.,nötr
"Müşteri temsilcisi konuşma tarzı çok kalitesiz, hiç memnun kalmadım.",negatif
"Ürün tam bir hayal kırıklığı, çok yavaş.",negatif
Ürünün ağırlığı beklediğimden fazlaydı.,nötr
Kurye çözüm sürecinde çok kaliteli davrandı.,pozitif
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
Bu modelin bir önceki versiyonunu da kullanmıştım.,nötr
Ürünü incelemek için zaman ayırdım.,nötr
Tüm övgüleri hak ediyorsunuz.,pozitif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi başarılı.",pozitif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi ilgili.",pozitif
Sorunum hızlıca bir şekilde halledildi.,pozitif
Siparişim 15 gündür kargoya verilmedi.,negatif
Ortalama kalitede,nötr
Yaşadığım sorun çözülmediği gibi daha da büyüdü.,negatif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Ürünü almadan önce deneme şansım var mı?,nötr
"Uygulama sürekli sunucu veriyor, kullanamıyorum.",negatif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Kesinlikle öneririm, hizmet kalitesi nazik.",pozitif
"Destek ekibi konuşma tarzı çok kötü, hiç memnun kalmadım.",negatif
"Sürekli aynı sorunu yaşıyorum, bıktım.",negatif
Şimdiye kadar denediklerimin en iyisiydi.,pozitif
"Kesinlikle tavsiye ederim, hizmet kalitesi nazik.",pozitif
Kulaklık beklediğimden çok daha ilgili çıktı.,pozitif
Şimdiye kadarki en iyi müşteri deneyimi.,pozitif
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
Siparişim 10 gündür kargoya verilmedi.,negatif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
"Cihaz tam bir hayal kırıklığı, çok defolu.",negatif
Müşteri temsilcisi çözüm sürecinde çok nazik davrandı.,pozitif
Sorunum anında bir şekilde halledildi.,pozitif
"Telefon tam bir hayal kırıklığı, çok kötü.",negatif
"Kurye konuşma tarzı çok defolu, hiç memnun kalmadım.",negatif
"Kesinlikle tavsiye ederim, hizmet kalitesi nazik.",pozitif
"Destek ekibi konuşma tarzı çok yavaş, hiç memnun kalmadım.",negatif
Beklentimin çok ötesinde bir performans.,pozitif
"Telefon tam bir hayal kırıklığı, çok kötü.",negatif
Telefon beklediğimden çok daha kaliteli çıktı.,pozitif
Bu hizmetten kaç kişi yararlanıyor?,nötr
"Müşteri temsilcisi konuşma tarzı çok kalitesiz, hiç memnun kalmadım.",negatif
Ürünün muadili var mı?,nötr
Ürünü geri gönderdim ama iadem yapılmadı.,negatif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Kurye çözüm sürecinde çok nazik davrandı.,pozitif
"Uygulama sürekli bağlantı veriyor, kullanamıyorum.",negatif
"Görevli konuşma tarzı çok yavaş, hiç memnun kalmadım.",negatif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
"Her kuruşuna değdi, çok memnunum.",pozitif
Aldığım hizmet tamamen paramın çöpe gitmesi oldu.,negatif
Çalışanlarınızın samimiyeti beni çok mutlu etti.,pozitif
"Paket tam bir hayal kırıklığı, çok kaba.",negatif
Sorunum profesyonel bir şekilde halledildi.,pozitif
Bu kadar ilgili bir firma daha görmedim.,pozitif
Görevli çözüm sürecinde çok ilgili davrandı.,pozitif
İptal edilen siparişim nedenini açıklamadılar.,negatif
Ürünü incelemek için zaman ayırdım.,nötr
"Paket tam bir hayal kırıklığı, çok kötü.",negatif
Sorunum anında bir şekilde halledildi.,pozitif
Sorunum profesyonel bir şekilde halledildi.,pozitif
Gönül rahatlığıyla tercih edebilirsiniz.,pozitif
Tek kelimeyle mükemmel!,pozitif
Sorunum hızlıca bir şekilde halledildi.,pozitif
Destek ekibi çözüm sürecinde çok nazik davrandı.,pozitif
Teslimat süresi belirtilen aralıkta olacak mı?,nötr
"Ürün tam bir hayal kırıklığı, çok eksik.",negatif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
"Kesinlikle tavsiye ederim, hizmet kalitesi hızlı.",pozitif
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
Bu hizmetin maliyeti nedir?,nötr
Aldığım hizmetten kesinlikle memnun kalmadım.,negatif
Sipariş beklediğimden çok daha başarılı çıktı.,pozitif
Siparişim 15 gündür kargoya verilmedi.,negatif
"Destek ekibi konuşma tarzı çok defolu, hiç memnun kalmadım.",negatif
Bu ürünün başka renkleri var mı?,nötr
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi başarılı.",pozitif
"Cihaz tam bir hayal kırıklığı, çok kaba.",negatif
Telefon beklediğimden çok daha kaliteli çıktı.,pozitif
"Kesinlikle öneririm, hizmet kalitesi kaliteli.",pozitif
"Harika bir iş çıkarmışsınız, elinize sağlık.",pozitif
İnanılmaz derecede kullanıcı dostu bir arayüze sahipsiniz.,pozitif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
"Sürekli aynı sorunu yaşıyorum, bıktım.",negatif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Cihaz tam bir hayal kırıklığı, çok defolu.",negatif
Kullanıcı sözleşmesini kabul ettim.,nötr
Siparişim 15 gündür kargoya verilmedi.,negatif
Sorunum profesyonel bir şekilde halledildi.,pozitif
"Kurye konuşma tarzı çok kötü, hiç memnun kalmadım.",negatif
Telefon beklediğimden çok daha ilgili çıktı.,pozitif
"Uygulama sürekli sunucu veriyor, kullanamıyorum.",negatif
Bu ürünün başka renkleri var mı?,nötr
Gönül rahatlığıyla tercih edebilirsiniz.,pozitif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Cihaz beklediğimden çok daha nazik çıktı.,pozitif
Sorunum profesyonel bir şekilde halledildi.,pozitif
"Sipariş tam bir hayal kırıklığı, çok defolu.",negatif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
Bu hizmetten kaç kişi yararlanıyor?,nötr
"Kesinlikle tavsiye ederim, hizmet kalitesi hızlı.",pozitif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
Şimdiye kadar denediklerimin en iyisiydi.,pozitif
Tüm övgüleri hak ediyorsunuz.,pozitif
Mükemmel bir alışveriş deneyimiydi.,pozitif
"Kargo firması ürünü kaybetmiş, kimse ilgilenmiyor.",negatif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
Ürünü ne zaman iade edebileceğimi bilmek istiyorum.,nötr
"Kesinlikle tavsiye ederim, hizmet kalitesi sağlam.",pozitif
Müşteri temsilcisi çözüm sürecinde çok ilgili davrandı.,pozitif
Bu kadar ilgili bir destek ekibi görmedim.,pozitif
Bu ürünün farklı renk seçenekleri var mı?,nötr
Bu markanın diğer ürünlerini de merak ettim.,nötr
Lütfen bana sipariş numaramı hatırlatır mısınız?,nötr
Ürünün son kullanma tarihi nedir?,nötr
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
Kulaklık beklediğimden çok daha başarılı çıktı.,pozitif
"Paramı iade etmiyorlar, beni mağdur ettiler.",negatif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
İletişim için telefon mu yoksa e-posta mı tercih ediyorsunuz?,nötr
Çalışanlarınızın samimiyeti beni çok mutlu etti.,pozitif
Siparişimi gönderdikten sonra benimle iletişime geçmediler.,negatif
Bu kadar ilgili bir firma daha görmedim.,pozitif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi sağlam.",pozitif
"Kesinlikle öneririm, hizmet kalitesi ilgili.",pozitif
"Gelen ürünüm kırık çıktı, iadeyi kabul etmiyorlar.",negatif
"Uygulama sürekli bağlantı veriyor, kullanamıyorum.",negatif
"Müşteri temsilcisi konuşma tarzı çok yavaş, hiç memnun kalmadım.",negatif
Cihaz beklediğimden çok daha hızlı çıktı.,pozitif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Ürününüzün hangi özelliklerini öne çıkarırsınız?,nötr
"Cihaz tam bir hayal kırıklığı, çok kötü.",negatif
Faturanın e-posta adresime gönderilmesini talep ettim.,nötr
Paket beklediğimden çok daha nazik çıktı.,pozitif
"İnternet bağlantım sürekli kopuyor, çok sıkıntı yaşıyorum.",negatif
Siparişimin içeriğini kontrol etmek istiyorum.,nötr
Hizmetiniz beş yıldızı hak ediyor.,pozitif
Personeliniz çok kaba ve ilgisizdi.,negatif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
"Şiddetle tavsiye ederim, harika bir deneyim.",pozitif
Yeni ürününüz gerçekten devrim niteliğinde.,pozitif
İnanılmaz derecede kullanıcı dostu bir arayüze sahipsiniz.,pozitif
"Müşteri temsilcisi konuşma tarzı çok yavaş, hiç memnun kalmadım.",negatif
Bu kadar ilgili bir destek ekibi görmedim.,pozitif
Kurye çözüm sürecinde çok kaliteli davrandı.,pozitif
"Cihaz tam bir hayal kırıklığı, çok kaba.",negatif
Faturanın e-posta adresime gönderilmesini talep ettim.,nötr
Destek ekibi çözüm sürecinde çok hızlı davrandı.,pozitif
"Sipariş tam bir hayal kırıklığı, çok yavaş.",negatif
Müşteri temsilcisi çok nazik ve çözüm odaklıydı.,pozitif
Ürünün son kullanma tarihi nedir?,nötr
Telefon beklediğimden çok daha başarılı çıktı.,pozitif
Müşteri temsilcisi çok nazik ve çözüm odaklıydı.,pozitif
İade işlemleri kaç gün sürüyor?,nötr
Gönül rahatlığıyla tercih edebilirsiniz.,pozitif
Paket beklediğimden çok daha kaliteli çıktı.,pozitif
Paket beklediğimden çok daha başarılı çıktı.,pozitif
Siparişim 15 gündür kargoya verilmedi.,negatif
Sorunum hızlıca bir şekilde halledildi.,pozitif
Gecikmeden dolayı hiçbir özür dilenmedi.,negatif
"Görevli konuşma tarzı çok eksik, hiç memnun kalmadım.",negatif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi hızlı.",pozitif
E-posta ile gönderdiğim hiçbir mesaja cevap alamadım.,negatif
Şimdiye kadarki en iyi müşteri deneyimi.,pozitif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Uygulama sürekli sunucu veriyor, kullanamıyorum.",negatif
Kampanyanın detaylarını öğrenmek istiyorum.,nötr
Destek ekibi çözüm sürecinde çok hızlı davrandı.,pozitif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
Sorunum profesyonel bir şekilde halledildi.,pozitif
Ürünün stok durumunu kontrol etmeye çalışıyorum.,nötr
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
"Her kuruşuna değdi, çok memnunum.",pozitif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
"Ürün tam bir hayal kırıklığı, çok yavaş.",negatif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Cihaz beklediğimden çok daha ilgili çıktı.,pozitif
Destek ekibi çözüm sürecinde çok hızlı davrandı.,pozitif
Siparişim 10 gündür kargoya verilmedi.,negatif
Fiyatlar neden bu kadar farklılık gösteriyor?,nötr
Ürünün ağırlığı beklediğimden fazlaydı.,nötr
"Görevli konuşma tarzı çok kötü, hiç memnun kalmadım.",negatif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
Bu kadar ilgili bir destek ekibi görmedim.,pozitif
Ürünü geri gönderme rağmen para iadesi yapılmadı.,negatif
"Ürün tam bir hayal kırıklığı, çok kalitesiz.",negatif
Paket beklediğimden çok daha hızlı çıktı.,pozitif
Ürününüzün fiyatı nedir?,nötr
"Görevli konuşma tarzı çok defolu, hiç memnun kalmadım.",negatif
Sorunum hızlıca bir şekilde halledildi.,pozitif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi kaliteli.",pozitif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
Lütfen bana sipariş numaramı hatırlatır mısınız?,nötr
Faturanın e-posta adresime gönderilmesini talep ettim.,nötr
Sorunum profesyonel bir şekilde halledildi.,pozitif
Lütfen bana sipariş numaramı hatırlatır mısınız?,nötr
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
"Kesinlikle tavsiye ederim, hizmet kalitesi nazik.",pozitif
Cihaz beklediğimden çok daha sağlam çıktı.,pozitif
Siparişim 10 gündür kargoya verilmedi.,negatif
Sorunum profesyonel bir şekilde halledildi.,pozitif
Aldığım hizmet pişmanlık vericiydi.,negatif
Telefon beklediğimden çok daha nazik çıktı.,pozitif
"Kulaklık tam bir hayal kırıklığı, çok kötü.",negatif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Sipariş beklediğimden çok daha nazik çıktı.,pozitif
Firma taahhütlerini yerine getirmedi.,negatif
Kullanıcı sözleşmesini kabul ettim.,nötr
"Defolu ürün göndermişler, bu kabul edilemez.",negatif
"Bu ürüne bayıldım, kalitesine diyecek yok.",pozitif
"Kesinlikle tavsiye ederim, hizmet kalitesi kaliteli.",pozitif
"Sürekli aynı sorunu yaşıyorum, bıktım.",negatif
"Kesinlikle öneririm, hizmet kalitesi hızlı.",pozitif
"Uygulama sürekli sunucu veriyor, kullanamıyorum.",negatif
Web sitesinde bir sorunla karşılaştım.,nötr
"Sürekli aynı sorunu yaşıyorum, bıktım.",negatif
Siparişim 10 gündür kargoya verilmedi.,negatif
Sorunum hızlıca bir şekilde halledildi.,pozitif
Şikayetimi dikkate almadılar ve çözmediler.,negatif
Bozuk ürünü geri almayı reddettiler.,negatif
Bu hizmetten kaç kişi yararlanıyor?,nötr
Yaşadığım sorun çözülmediği gibi daha da büyüdü.,negatif
"Ürün tam bir hayal kırıklığı, çok yavaş.",negatif
Siparişim 15 gündür kargoya verilmedi.,negatif
"Kesinlikle öneririm, hizmet kalitesi sağlam.",pozitif
Bu kadar ilgili bir destek ekibi görmedim.,pozitif
Bu kadar ilgili bir destek ekibi görmedim.,pozitif
Hizmetiniz beş yıldızı hak ediyor.,pozitif
"Kesinlikle öneririm, hizmet kalitesi sağlam.",pozitif
Bozuk ürünü geri almayı reddettiler.,negatif
Ürünüm tamir edilmeden geri gönderildi.,negatif
Sorunum hızlıca bir şekilde halledildi.,pozitif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi kaliteli.",pozitif
Ürününüzün demo sürümü mevcut mu?,nötr
Sorunum profesyonel bir şekilde halledildi.,pozitif
Ürünü ne zaman iade edebileceğimi bilmek istiyorum.,nötr
Sizden hizmet almak büyük bir ayrıcalık.,pozitif
İşini hakkıyla yapan nadir firmalardan.,pozitif
Görevli çözüm sürecinde çok ilgili davrandı.,pozitif
Sipariş beklediğimden çok daha ilgili çıktı.,pozitif
Ürünü sepete ekledim fakat sipariş vermedim.,nötr
Ürünün muadili var mı?,nötr
Siparişimi hediye paketi yapabilir misiniz?,nötr
Sorunum profesyonel bir şekilde halledildi.,pozitif
Satış sonrası destek tam bir fiyasko.,negatif
"Kesinlikle tavsiye ederim, hizmet kalitesi hızlı.",pozitif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
Ürün beklediğimden çok daha başarılı çıktı.,pozitif
"Gelen ürünüm kırık çıktı, iadeyi kabul etmiyorlar.",negatif
Gönderilen ürünün rengi yanlış.,negatif
Yeni ürününüz piyasayı sallayacak!,pozitif
Ürünün boyutları tam olarak nedir?,nötr
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
Bu hizmetin yıllık ücreti ne kadar?,nötr
Bu ürünün başka renkleri var mı?,nötr
Hesabıma giriş yapmaya çalışıyorum.,nötr
"Destek ekibi konuşma tarzı çok kötü, hiç memnun kalmadım.",negatif
Kampanyanın detaylarını öğrenmek istiyorum.,nötr
"Kargo firması ürünü kaybetmiş, kimse ilgilenmiyor.",negatif
"Cihaz tam bir hayal kırıklığı, çok eksik.",negatif
Sizden hizmet almak bir ayrıcalık.,pozitif
Hizmetinizden çok etkilendim.,pozitif
"Şiddetle tavsiye ederim, harika bir deneyim.",pozitif
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
Sorunum profesyonel bir şekilde halledildi.,pozitif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Uygulama sürekli sunucu veriyor, kullanamıyorum.",negatif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Destek ekibi çözüm sürecinde çok nazik davrandı.,pozitif
"İnternet bağlantım sürekli kopuyor, çok sıkıntı yaşıyorum.",negatif
Hangi saatler arasında müsait olacağınızı belirtebilirsiniz?,nötr
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Kesinlikle tavsiye ederim, hizmet kalitesi ilgili.",pozitif
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Bu ürünü ilk defa deneyeceğim.,nötr
"Rengi sitedeki gibiydi, ancak biraz daha parlak bekliyordum.",nötr
Sorunum profesyonel bir şekilde halledildi.,pozitif
"Tebrikler, işinizi çok iyi yapıyorsunuz.",pozitif
Ürünün kurulum aşamalarını anlattım.,nötr
Destek ekibi çözüm sürecinde çok hızlı davrandı.,pozitif
"Siparişimi teslim alacak kimse yoktu, geri gitti.",negatif
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
"Telefon tam bir hayal kırıklığı, çok kaba.",negatif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
"Paket tam bir hayal kırıklığı, çok defolu.",negatif
"Kesinlikle tavsiye ederim, hizmet kalitesi sağlam.",pozitif
"Destek ekibi konuşma tarzı çok kaba, hiç memnun kalmadım.",negatif
Kulaklık beklediğimden çok daha sağlam çıktı.,pozitif
Cihaz beklediğimden çok daha başarılı çıktı.,pozitif
Kurye çözüm sürecinde çok başarılı davrandı.,pozitif
"Kesinlikle tavsiye ederim, hizmet kalitesi nazik.",pozitif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Kargo firması ürünü kaybetmiş, kimse ilgilenmiyor.",negatif
Ürünün ağırlığı beklediğimden fazlaydı.,nötr
Ürünümü tamir etmek için benden ücret talep ettiler.,negatif
"Bu ürüne bayıldım, kalitesine diyecek yok.",pozitif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
Siparişimi hediye paketi yapabilir misiniz?,nötr
Paket beklediğimden çok daha ilgili çıktı.,pozitif
Müşteri temsilcisi çözüm sürecinde çok kaliteli davrandı.,pozitif
Ürünü ne zaman iade edebileceğimi bilmek istiyorum.,nötr
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
Ürünün muadili var mı?,nötr
Sorunum hızlıca bir şekilde halledildi.,pozitif
İnternet sitesindeki fiyat ile mağazadaki fiyat aynı mı?,nötr
Ürünün vaat edilen özellikleri yoktu.,negatif
Sizden hizmet almak büyük bir ayrıcalık.,pozitif
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
Ürünü geri gönderdim ama iadem yapılmadı.,negatif
Cihaz beklediğimden çok daha ilgili çıktı.,pozitif
E-posta ile gönderdiğim hiçbir mesaja cevap alamadım.,negatif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
"Kesinlikle tavsiye ederim, hizmet kalitesi nazik.",pozitif
Lütfen bana bir e-posta gönderin.,nötr
İşini hakkıyla yapan nadir firmalardan.,pozitif
"Cihaz tam bir hayal kırıklığı, çok kaba.",negatif
Teknik destek ekibiniz tamamen yetersiz.,negatif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi hızlı.",pozitif
"Kesinlikle öneririm, hizmet kalitesi başarılı.",pozitif
Çözümünüz gerçekten çok yaratıcı ve etkiliydi.,pozitif
"Telefon tam bir hayal kırıklığı, çok kötü.",negatif
Satış sonrası destek tam bir fiyasko.,negatif
Aldığım hizmetten kesinlikle memnun kalmadım.,negatif
"Uygulama sürekli bağlantı veriyor, kullanamıyorum.",negatif
Aldığım hizmetten kesinlikle memnun kalmadım.,negatif
Yeni ürününüz gerçekten devrim niteliğinde.,pozitif
Ürünün kurulum aşamalarını anlattım.,nötr
Kulaklık beklediğimden çok daha kaliteli çıktı.,pozitif
Bu ürünün farklı renk seçenekleri var mı?,nötr
Ürünün kurulum aşamalarını anlattım.,nötr
Bu ürünün farklı renk seçenekleri var mı?,nötr
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Defolu ürün göndermişler, bu kabul edilemez.",negatif
Aldığım hizmetten kesinlikle memnun kalmadım.,negatif
"Kesinlikle tavsiye ederim, hizmet kalitesi ilgili.",pozitif
"Görevli konuşma tarzı çok kaba, hiç memnun kalmadım.",negatif
Yetersiz stok sebebiyle siparişim iptal edildi.,negatif
"Uygulama sürekli bağlantı veriyor, kullanamıyorum.",negatif
Siparişim 10 gündür kargoya verilmedi.,negatif
Teslimat görevlisi çok kaba davrandı.,negatif
Ürünü aldıktan sonra hemen bozuldu.,negatif
"Kesinlikle öneririm, hizmet kalitesi nazik.",pozitif
İptal edilen siparişim nedenini açıklamadılar.,negatif
Ürünün ağırlığı beklediğimden fazlaydı.,nötr
İletişim için telefon mu yoksa e-posta mı tercih ediyorsunuz?,nötr
Siparişim 15 gündür kargoya verilmedi.,negatif
Sorunum profesyonel bir şekilde halledildi.,pozitif
Sorunum anında bir şekilde halledildi.,pozitif
"Yorumumu yayınlamıyorlar, sansür uyguluyorlar.",negatif
"Müşteri temsilcisi konuşma tarzı çok kaba, hiç memnun kalmadım.",negatif
Kurye çözüm sürecinde çok nazik davrandı.,pozitif
Profesyonel yaklaşımınız için tebrikler.,pozitif
Bu ürünü ilk defa deneyeceğim.,nötr
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Telefon beklediğimden çok daha nazik çıktı.,pozitif
