review,label
Cihaz beklediğimden çok daha nazik çıktı.,pozitif
Destek ekibi çözüm sürecinde çok kaliteli davrandı.,pozitif
Cihaz beklediğimden çok daha başarılı çıktı.,pozitif
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
Sorunum anında bir şekilde halledildi.,pozitif
Destek ekibi çözüm sürecinde çok hızlı davrandı.,pozitif
"Kesinlikle tavsiye ederim, hizmet kalitesi başarılı.",pozitif
Sorunum profesyonel bir şekilde halledildi.,pozitif
Sorunum anında bir şekilde halledildi.,pozitif
Müşteri temsilcisi çözüm sürecinde çok sağlam davrandı.,pozitif
Sorunum hızlıca bir şekilde halledildi.,pozitif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi sağlam.",pozitif
Telefon beklediğimden çok daha kaliteli çıktı.,pozitif
Sorunum hızlıca bir şekilde halledildi.,pozitif
Sorunum profesyonel bir şekilde halledildi.,pozitif
"Uygulama sürekli sunucu veriyor, kullanamıyorum.",negatif
"Uygulama sürekli sunucu veriyor, kullanamıyorum.",negatif
"Kesinlikle öneririm, hizmet kalitesi sağlam.",pozitif
Destek ekibi çözüm sürecinde çok kaliteli davrandı.,pozitif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Ürün tam bir hayal kırıklığı, çok kalitesiz.",negatif
"Kesinlikle tavsiye ederim, hizmet kalitesi ilgili.",pozitif
"Paket tam bir hayal kırıklığı, çok defolu.",negatif
Sipariş beklediğimden çok daha hızlı çıktı.,pozitif
"Kulaklık tam bir hayal kırıklığı, çok yavaş.",negatif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Kesinlikle öneririm, hizmet kalitesi kaliteli.",pozitif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
"Kurye konuşma tarzı çok eksik, hiç memnun kalmadım.",negatif
Sorunum profesyonel bir şekilde halledildi.,pozitif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Siparişim 10 gündür kargoya verilmedi.,negatif
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
"Görevli konuşma tarzı çok kaba, hiç memnun kalmadım.",negatif
Cihaz beklediğimden çok daha nazik çıktı.,pozitif
"Kurye konuşma tarzı çok eksik, hiç memnun kalmadım.",negatif
Sorunum hızlıca bir şekilde halledildi.,pozitif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
"Müşteri temsilcisi konuşma tarzı çok eksik, hiç memnun kalmadım.",negatif
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
Sorunum hızlıca bir şekilde halledildi.,pozitif
Görevli çözüm sürecinde çok nazik davrandı.,pozitif
"Uygulama sürekli sunucu veriyor, kullanamıyorum.",negatif
Sorunum anında bir şekilde halledildi.,pozitif
Sipariş beklediğimden çok daha sağlam çıktı.,pozitif
Siparişim 15 gündür kargoya verilmedi.,negatif
"Kulaklık tam bir hayal kırıklığı, çok eksik.",negatif
"Destek ekibi konuşma tarzı çok kalitesiz, hiç memnun kalmadım.",negatif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
Paket beklediğimden çok daha ilgili çıktı.,pozitif
Sorunum hızlıca bir şekilde halledildi.,pozitif
Kulaklık beklediğimden çok daha sağlam çıktı.,pozitif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Müşteri temsilcisi çözüm sürecinde çok hızlı davrandı.,pozitif
"Kesinlikle tavsiye ederim, hizmet kalitesi nazik.",pozitif
Sorunum anında bir şekilde halledildi.,pozitif
Destek ekibi çözüm sürecinde çok kaliteli davrandı.,pozitif
Kurye çözüm sürecinde çok hızlı davrandı.,pozitif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
Müşteri temsilcisi çözüm sürecinde çok ilgili davrandı.,pozitif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
"Uygulama sürekli sunucu veriyor, kullanamıyorum.",negatif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
Siparişim 15 gündür kargoya verilmedi.,negatif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi hızlı.",pozitif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
Cihaz beklediğimden çok daha sağlam çıktı.,pozitif
Siparişim 15 gündür kargoya verilmedi.,negatif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
Siparişim 10 gündür kargoya verilmedi.,negatif
Kurye çözüm sürecinde çok ilgili davrandı.,pozitif
"Kulaklık tam bir hayal kırıklığı, çok yavaş.",negatif
"Kesinlikle tavsiye ederim, hizmet kalitesi kaliteli.",pozitif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
Sorunum anında bir şekilde halledildi.,pozitif
Sorunum hızlıca bir şekilde halledildi.,pozitif
Görevli çözüm sürecinde çok nazik davrandı.,pozitif
Sorunum hızlıca bir şekilde halledildi.,pozitif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
Görevli çözüm sürecinde çok nazik davrandı.,pozitif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
Ürün beklediğimden çok daha başarılı çıktı.,pozitif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Sorunum hızlıca bir şekilde halledildi.,pozitif
Destek ekibi çözüm sürecinde çok ilgili davrandı.,pozitif
Müşteri temsilcisi çözüm sürecinde çok hızlı davrandı.,pozitif
"Sipariş tam bir hayal kırıklığı, çok kaba.",negatif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi kaliteli.",pozitif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
Kulaklık beklediğimden çok daha başarılı çıktı.,pozitif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Kurye konuşma tarzı çok kaba, hiç memnun kalmadım.",negatif
Paket beklediğimden çok daha hızlı çıktı.,pozitif
"Kurye konuşma tarzı çok kaba, hiç memnun kalmadım.",negatif
Destek ekibi çözüm sürecinde çok kaliteli davrandı.,pozitif
"Paket tam bir hayal kırıklığı, çok yavaş.",negatif
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
"Telefon tam bir hayal kırıklığı, çok kötü.",negatif
"Cihaz tam bir hayal kırıklığı, çok kalitesiz.",negatif
Sorunum hızlıca bir şekilde halledildi.,pozitif
"Kulaklık tam bir hayal kırıklığı, çok kaba.",negatif
"Uygulama sürekli bağlantı veriyor, kullanamıyorum.",negatif
Sorunum anında bir şekilde halledildi.,pozitif
Paket beklediğimden çok daha kaliteli çıktı.,pozitif
Telefon beklediğimden çok daha nazik çıktı.,pozitif
Siparişim 15 gündür kargoya verilmedi.,negatif
Sipariş beklediğimden çok daha nazik çıktı.,pozitif
Siparişim 10 gündür kargoya verilmedi.,negatif
Sorunum profesyonel bir şekilde halledildi.,pozitif
Telefon beklediğimden çok daha hızlı çıktı.,pozitif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi kaliteli.",pozitif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi nazik.",pozitif
"Kurye konuşma tarzı çok yavaş, hiç memnun kalmadım.",negatif
"Müşteri temsilcisi konuşma tarzı çok yavaş, hiç memnun kalmadım.",negatif
Siparişim 15 gündür kargoya verilmedi.,negatif
Destek ekibi çözüm sürecinde çok ilgili davrandı.,pozitif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Siparişim 15 gündür kargoya verilmedi.,negatif
Sorunum profesyonel bir şekilde halledildi.,pozitif
Müşteri temsilcisi çözüm sürecinde çok başarılı davrandı.,pozitif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
Sorunum hızlıca bir şekilde halledildi.,pozitif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi sağlam.",pozitif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
"Uygulama sürekli bağlantı veriyor, kullanamıyorum.",negatif
Kulaklık beklediğimden çok daha başarılı çıktı.,pozitif
Görevli çözüm sürecinde çok başarılı davrandı.,pozitif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
"Cihaz tam bir hayal kırıklığı, çok eksik.",negatif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
Ürün beklediğimden çok daha kaliteli çıktı.,pozitif
"Müşteri temsilcisi konuşma tarzı çok kalitesiz, hiç memnun kalmadım.",negatif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Kulaklık tam bir hayal kırıklığı, çok kaba.",negatif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
Cihaz beklediğimden çok daha kaliteli çıktı.,pozitif
"Kesinlikle tavsiye ederim, hizmet kalitesi nazik.",pozitif
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
Paket beklediğimden çok daha kaliteli çıktı.,pozitif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Destek ekibi çözüm sürecinde çok kaliteli davrandı.,pozitif
"Uygulama sürekli sunucu veriyor, kullanamıyorum.",negatif
Siparişim 15 gündür kargoya verilmedi.,negatif
Ürün beklediğimden çok daha sağlam çıktı.,pozitif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Kesinlikle öneririm, hizmet kalitesi sağlam.",pozitif
"Destek ekibi konuşma tarzı çok kalitesiz, hiç memnun kalmadım.",negatif
"Ürün tam bir hayal kırıklığı, çok eksik.",negatif
Kurye çözüm sürecinde çok hızlı davrandı.,pozitif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Paket beklediğimden çok daha ilgili çıktı.,pozitif
Sipariş beklediğimden çok daha hızlı çıktı.,pozitif
Kurye çözüm sürecinde çok başarılı davrandı.,pozitif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
Sorunum profesyonel bir şekilde halledildi.,pozitif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
Sorunum hızlıca bir şekilde halledildi.,pozitif
Ürün beklediğimden çok daha başarılı çıktı.,pozitif
Ürün beklediğimden çok daha başarılı çıktı.,pozitif
Cihaz beklediğimden çok daha sağlam çıktı.,pozitif
Ürün beklediğimden çok daha nazik çıktı.,pozitif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
Sorunum anında bir şekilde halledildi.,pozitif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
Sorunum hızlıca bir şekilde halledildi.,pozitif
Sorunum anında bir şekilde halledildi.,pozitif
"Telefon tam bir hayal kırıklığı, çok defolu.",negatif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi ilgili.",pozitif
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
Kulaklık beklediğimden çok daha ilgili çıktı.,pozitif
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
Müşteri temsilcisi çözüm sürecinde çok ilgili davrandı.,pozitif
"Kesinlikle öneririm, hizmet kalitesi nazik.",pozitif
Sorunum anında bir şekilde halledildi.,pozitif
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
"Müşteri temsilcisi konuşma tarzı çok eksik, hiç memnun kalmadım.",negatif
Sorunum hızlıca bir şekilde halledildi.,pozitif
"Görevli konuşma tarzı çok kötü, hiç memnun kalmadım.",negatif
Sorunum anında bir şekilde halledildi.,pozitif
"Kesinlikle tavsiye ederim, hizmet kalitesi ilgili.",pozitif
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
"Sipariş tam bir hayal kırıklığı, çok eksik.",negatif
"Sipariş tam bir hayal kırıklığı, çok kaba.",negatif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
"Paket tam bir hayal kırıklığı, çok defolu.",negatif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Destek ekibi çözüm sürecinde çok sağlam davrandı.,pozitif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi ilgili.",pozitif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Görevli konuşma tarzı çok yavaş, hiç memnun kalmadım.",negatif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Sorunum profesyonel bir şekilde halledildi.,pozitif
Siparişim 15 gündür kargoya verilmedi.,negatif
"Destek ekibi konuşma tarzı çok yavaş, hiç memnun kalmadım.",negatif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Siparişim 15 gündür kargoya verilmedi.,negatif
"Kesinlikle öneririm, hizmet kalitesi sağlam.",pozitif
Sipariş beklediğimden çok daha hızlı çıktı.,pozitif
"Destek ekibi konuşma tarzı çok defolu, hiç memnun kalmadım.",negatif
Görevli çözüm sürecinde çok kaliteli davrandı.,pozitif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
"Telefon tam bir hayal kırıklığı, çok defolu.",negatif
"Uygulama sürekli sunucu veriyor, kullanamıyorum.",negatif
Sorunum profesyonel bir şekilde halledildi.,pozitif
Siparişim 15 gündür kargoya verilmedi.,negatif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
"Cihaz tam bir hayal kırıklığı, çok kötü.",negatif
"Telefon tam bir hayal kırıklığı, çok kalitesiz.",negatif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Kurye çözüm sürecinde çok hızlı davrandı.,pozitif
"Kesinlikle tavsiye ederim, hizmet kalitesi ilgili.",pozitif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi ilgili.",pozitif
"Paket tam bir hayal kırıklığı, çok yavaş.",negatif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Destek ekibi konuşma tarzı çok kaba, hiç memnun kalmadım.",negatif
"Müşteri temsilcisi konuşma tarzı çok yavaş, hiç memnun kalmadım.",negatif
Müşteri temsilcisi çözüm sürecinde çok ilgili davrandı.,pozitif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Sorunum hızlıca bir şekilde halledildi.,pozitif
"Müşteri temsilcisi konuşma tarzı çok yavaş, hiç memnun kalmadım.",negatif
Sorunum anında bir şekilde halledildi.,pozitif
Destek ekibi çözüm sürecinde çok hızlı davrandı.,pozitif
Telefon beklediğimden çok daha sağlam çıktı.,pozitif
"Kesinlikle tavsiye ederim, hizmet kalitesi başarılı.",pozitif
Sipariş beklediğimden çok daha başarılı çıktı.,pozitif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Kulaklık beklediğimden çok daha ilgili çıktı.,pozitif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Sorunum profesyonel bir şekilde halledildi.,pozitif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
"Kesinlikle öneririm, hizmet kalitesi nazik.",pozitif
"Ürün tam bir hayal kırıklığı, çok kötü.",negatif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
Sipariş beklediğimden çok daha hızlı çıktı.,pozitif
"Uygulama sürekli bağlantı veriyor, kullanamıyorum.",negatif
Görevli çözüm sürecinde çok nazik davrandı.,pozitif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
Sorunum hızlıca bir şekilde halledildi.,pozitif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
Telefon beklediğimden çok daha hızlı çıktı.,pozitif
Sorunum profesyonel bir şekilde halledildi.,pozitif
Sorunum anında bir şekilde halledildi.,pozitif
"Cihaz tam bir hayal kırıklığı, çok kaba.",negatif
Müşteri temsilcisi çözüm sürecinde çok başarılı davrandı.,pozitif
"Cihaz tam bir hayal kırıklığı, çok kötü.",negatif
Sipariş beklediğimden çok daha sağlam çıktı.,pozitif
Siparişim 10 gündür kargoya verilmedi.,negatif
"Görevli konuşma tarzı çok eksik, hiç memnun kalmadım.",negatif
"Kesinlikle tavsiye ederim, hizmet kalitesi kaliteli.",pozitif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Müşteri temsilcisi çözüm sürecinde çok kaliteli davrandı.,pozitif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Sipariş tam bir hayal kırıklığı, çok yavaş.",negatif
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
Müşteri temsilcisi çözüm sürecinde çok hızlı davrandı.,pozitif
"Kesinlikle öneririm, hizmet kalitesi sağlam.",pozitif
Sorunum hızlıca bir şekilde halledildi.,pozitif
"Telefon tam bir hayal kırıklığı, çok kötü.",negatif
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
Sipariş beklediğimden çok daha başarılı çıktı.,pozitif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
Sipariş beklediğimden çok daha kaliteli çıktı.,pozitif
Siparişim 15 gündür kargoya verilmedi.,negatif
Sorunum anında bir şekilde halledildi.,pozitif
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
Siparişim 10 gündür kargoya verilmedi.,negatif
"Sipariş tam bir hayal kırıklığı, çok kaba.",negatif
Sipariş beklediğimden çok daha ilgili çıktı.,pozitif
Müşteri temsilcisi çözüm sürecinde çok hızlı davrandı.,pozitif
"Görevli konuşma tarzı çok yavaş, hiç memnun kalmadım.",negatif
"Cihaz tam bir hayal kırıklığı, çok yavaş.",negatif
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
Sorunum anında bir şekilde halledildi.,pozitif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Kurye çözüm sürecinde çok başarılı davrandı.,pozitif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
Cihaz beklediğimden çok daha nazik çıktı.,pozitif
Sorunum anında bir şekilde halledildi.,pozitif
"Kesinlikle tavsiye ederim, hizmet kalitesi hızlı.",pozitif
Sorunum anında bir şekilde halledildi.,pozitif
Görevli çözüm sürecinde çok ilgili davrandı.,pozitif
"Telefon tam bir hayal kırıklığı, çok eksik.",negatif
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
Destek ekibi çözüm sürecinde çok hızlı davrandı.,pozitif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Siparişim 10 gündür kargoya verilmedi.,negatif
Paket beklediğimden çok daha başarılı çıktı.,pozitif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Telefon beklediğimden çok daha kaliteli çıktı.,pozitif
"Kesinlikle öneririm, hizmet kalitesi kaliteli.",pozitif
Cihaz beklediğimden çok daha nazik çıktı.,pozitif
Siparişim 10 gündür kargoya verilmedi.,negatif
"Kesinlikle tavsiye ederim, hizmet kalitesi ilgili.",pozitif
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
"Destek ekibi konuşma tarzı çok eksik, hiç memnun kalmadım.",negatif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Kulaklık beklediğimden çok daha nazik çıktı.,pozitif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi nazik.",pozitif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Paket tam bir hayal kırıklığı, çok yavaş.",negatif
"Cihaz tam bir hayal kırıklığı, çok yavaş.",negatif
Sorunum profesyonel bir şekilde halledildi.,pozitif
Siparişim 10 gündür kargoya verilmedi.,negatif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
Kulaklık beklediğimden çok daha sağlam çıktı.,pozitif
"Uygulama sürekli ödeme veriyor, kullanamıyorum.",negatif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
"Uygulama sürekli bağlantı veriyor, kullanamıyorum.",negatif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Müşteri temsilcisi çözüm sürecinde çok başarılı davrandı.,pozitif
"Kesinlikle tavsiye ederim, hizmet kalitesi hızlı.",pozitif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Siparişim 10 gündür kargoya verilmedi.,negatif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Kurye çözüm sürecinde çok nazik davrandı.,pozitif
"Telefon tam bir hayal kırıklığı, çok yavaş.",negatif
Kulaklık beklediğimden çok daha kaliteli çıktı.,pozitif
Siparişim 15 gündür kargoya verilmedi.,negatif
Sorunum profesyonel bir şekilde halledildi.,pozitif
Siparişim 10 gündür kargoya verilmedi.,negatif
Cihaz beklediğimden çok daha sağlam çıktı.,pozitif
"Müşteri temsilcisi konuşma tarzı çok yavaş, hiç memnun kalmadım.",negatif
Telefon beklediğimden çok daha başarılı çıktı.,pozitif
"Ürün tam bir hayal kırıklığı, çok defolu.",negatif
Cihaz beklediğimden çok daha hızlı çıktı.,pozitif
"Telefon tam bir hayal kırıklığı, çok kalitesiz.",negatif
"Kurye konuşma tarzı çok kalitesiz, hiç memnun kalmadım.",negatif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
"Uygulama sürekli sistem veriyor, kullanamıyorum.",negatif
"Telefon tam bir hayal kırıklığı, çok kalitesiz.",negatif
Müşteri temsilcisi çözüm sürecinde çok hızlı davrandı.,pozitif
"Kesinlikle tekrar alışveriş yaparım, hizmet kalitesi sağlam.",pozitif
"Müşteri temsilcisi konuşma tarzı çok kalitesiz, hiç memnun kalmadım.",negatif
"Müşteri temsilcisi konuşma tarzı çok yavaş, hiç memnun kalmadım.",negatif
"Cihaz tam bir hayal kırıklığı, çok defolu.",negatif
Siparişim 15 gündür kargoya verilmedi.,negatif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Paket tam bir hayal kırıklığı, çok kalitesiz.",negatif
"Para iadesi hakkında hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Sipariş beklediğimden çok daha ilgili çıktı.,pozitif
"İade talebimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Sorunum profesyonel bir şekilde halledildi.,pozitif
Müşteri temsilcisi çözüm sürecinde çok nazik davrandı.,pozitif
Sorunum hızlıca bir şekilde halledildi.,pozitif
"Kesinlikle tavsiye ederim, hizmet kalitesi hızlı.",pozitif
"Cihaz tam bir hayal kırıklığı, çok kaba.",negatif
"Görevli konuşma tarzı çok kötü, hiç memnun kalmadım.",negatif
Siparişim 15 gündür kargoya verilmedi.,negatif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
"Kulaklık tam bir hayal kırıklığı, çok yavaş.",negatif
"Uygulama sürekli bağlantı veriyor, kullanamıyorum.",negatif
"Görevli konuşma tarzı çok yavaş, hiç memnun kalmadım.",negatif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
Siparişim 10 gündür kargoya verilmedi.,negatif
"Kesinlikle öneririm, hizmet kalitesi nazik.",pozitif
Telefon beklediğimden çok daha nazik çıktı.,pozitif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
Sorunum hızlıca bir şekilde halledildi.,pozitif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
"Kesinlikle tavsiye ederim, hizmet kalitesi hızlı.",pozitif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
Sorunum hızlıca bir şekilde halledildi.,pozitif
"Kargom 24 saat içinde elime ulaştı, teşekkürler.",pozitif
"Sipariş tam bir hayal kırıklığı, çok eksik.",negatif
Cihaz beklediğimden çok daha nazik çıktı.,pozitif
"Uygulama sürekli bağlantı veriyor, kullanamıyorum.",negatif
Müşteri temsilcisi çözüm sürecinde çok sağlam davrandı.,pozitif
"Müşteri temsilcisi konuşma tarzı çok yavaş, hiç memnun kalmadım.",negatif
"Sipariş tam bir hayal kırıklığı, çok defolu.",negatif
Telefon beklediğimden çok daha hızlı çıktı.,pozitif
Paket beklediğimden çok daha başarılı çıktı.,pozitif
"Şikayetimden hala bir sonuç alamadım, mağduriyetim giderilmedi.",negatif
Görevli çözüm sürecinde çok ilgili davrandı.,pozitif
Ürün beklediğimden çok daha başarılı çıktı.,pozitif
"Kargom çok kısa süre içinde elime ulaştı, teşekkürler.",pozitif
"Kesinlikle öneririm, hizmet kalitesi başarılı.",pozitif
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
"Kulaklık tam bir hayal kırıklığı, çok kötü.",negatif
"Görevli konuşma tarzı çok eksik, hiç memnun kalmadım.",negatif
Siparişim bir haftadır gündür kargoya verilmedi.,negatif
Sorunum anında bir şekilde halledildi.,pozitif
"Sipariş tam bir hayal kırıklığı, çok eksik.",negatif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
Siparişim 10 gündür kargoya verilmedi.,negatif
Sorunum hızlıca bir şekilde halledildi.,pozitif
"Destek ekibi konuşma tarzı çok kalitesiz, hiç memnun kalmadım.",negatif
"Kesinlikle öneririm, hizmet kalitesi kaliteli.",pozitif
Siparişim 15 gündür kargoya verilmedi.,negatif
Sipariş beklediğimden çok daha hızlı çıktı.,pozitif
"Uygulama sürekli bağlantı veriyor, kullanamıyorum.",negatif
"Kargom aynı gün içinde elime ulaştı, teşekkürler.",pozitif
"Kesinlikle tavsiye ederim, hizmet kalitesi kaliteli.",pozitif
